user_id,username,first_bot_flag,last_rights_change
7785638.0,ARSBot,20081102032130,20161203171753
7466563.0,Nallimbot,20081108080333,20150724201646
8218911.0,TechBot,20081109131143,20140708235834
8175416.0,IcalaniseBot,20081110210648,20140708190100
7377957.0,CheMoBot,20081111101251,20081111101251
8047153.0,Rfambot,20081112203508,20170605154518
8299385.0,BotPuppet,20081113031158,20240215165900
8008198.0,DirlBot,20081121143350,20140708131700
8311309.0,CwraschkeDataBot,20081124232806,20161203171437
8001475.0,ArthurBot,20081124234034,20140708122056
8166318.0,DYKadminBot,20081126011149,20100305214159
8283056.0,DYKBot,20081126011417,20140708190253
8272013.0,XZeroBot,20081126011741,20150724201223
8009601.0,GnawnBot,20081126012056,20140708235903
8034284.0,Homobot,20081126012539,20140708235512
8058568.0,Obersachsebot,20081126012720,20150724201642
309128.0,Deskana,20081201175930,20081201184616
8453292.0,GrouchoBot,20081205032530,20140708131637
8512209.0,OrophinBot,20081214115455,20140708131139
8356197.0,DavidWSBot,20081215064332,20110920141214
8514163.0,ProtectionTaggingBot,20081220115928,20090930115911
,Legobot_II,20081222011616,20220211215814
8432038.0,Simplebot,20081222011957,20150724094546
8464632.0,XLerateBot,20081222012246,20161203172109
8578431.0,SassoBot,20081224081401,20140708121231
8574593.0,RibotBOT,20081231025437,20140708121245
8605090.0,NobelBot,20090102135740,20140708235531
8026327.0,Analphabot,20090103163935,20140708122059
8623336.0,Pattonbot,20090107000245,20140708235504
8509726.0,WikiStatsBOT,20090107221154,20161203172023
8435267.0,DeadLinkBOT,20090108235608,20140709000330
4169926.0,Lucasbfrbot,20090110125332,20090110125332
8655632.0,LivingBot,20090112013936,20131231181051
8675237.0,Locobot,20090115023404,20140709101443
8260451.0,DSisyphBot,20090115023411,20140708121914
,CAT:TEMP_deletion_bot,20090115023416,20090331143446
8400818.0,Almabot,20090117033941,20140708131733
8677073.0,AntiAbuseBot,20090118011453,20111023150343
7661631.0,Rubinbot,20090118211548,20140708121238
8721539.0,GhalyBot,20090119202246,20140708121658
8719212.0,Arbitrarily0Bot,20090123023122,20100622210739
8760229.0,ProcseeBot,20090127232516,20220511192809
8545370.0,Philosopher-Bot,20090129225931,20241011175740
4553418.0,DanielBot,20090130101907,20140708235444
8908655.0,Thehelpfulbot,20090205203426,20240510152528
8889502.0,Erik9bot,20090206220910,20090922210718
8589215.0,JerryBot,20090207033524,20140708235436
5132189.0,Chrisbot,20090214191942,20161203172034
,RFC_posting_script,20090214191947,20161203171810
,Robert_SkyBot,20090215145107,20200528190946
1980571.0,SwiftBot,20090217115044,20140709101319
7536205.0,Anybot,20090221100940,20090627050424
8962995.0,BorgardeBot,20090228134118,20140709000224
9089258.0,LucienBOT,20090228134135,20140708121609
8561280.0,SPCUClerkbot,20090306100056,20140709000407
8821540.0,AfDStatBot,20090306121609,20150803111138
9082558.0,BücherBot,20090309193805,20140709000252
9176333.0,FPBot,20090314180155,20220211215319
9201969.0,ListasBot,20090315184319,20140709101454
9021902.0,FrescoBot,20090318151714,20090318151714
2372780.0,J.delanoy,20090401002433,20090401003210
9104919.0,BernsteinBot,20090404015714,20230120165044
9332754.0,MGA73bot,20090406034143,20190523202353
9215813.0,CataBotTsirel,20090408140111,20140709000232
,Robotic_Garden,20090408145840,20140709000237
9163626.0,WaldirBot,20090408214350,20090408214350
9152906.0,ReigneBOT,20090416162745,20140708121255
9034037.0,MandelBot,20090416230027,20090416230027
9466074.0,AlekseyBot,20090419040556,20161210022215
9353149.0,WoodwardBot,20090424215531,20090424215531
9446222.0,BenzolBot,20090424215746,20140708131716
8729652.0,MerlLinkBot,20090424215920,20180526131808
,Citation_bot_1,20090427141421,20171214181612
,Citation_bot_2,20090427141440,20171214181606
,Citation_bot_3,20090427141456,20171214181618
,Citation_bot_4,20090427141513,20171214181624
8064063.0,MauritsBot,20090428125233,20140709101348
8803232.0,WebCiteBOT,20090429043043,20250906202846
8331296.0,NeuRobot,20090429131601,20140708235845
9530320.0,SVnaGBot1,20090429133133,20140709000255
,Legobot_III,20090507005728,20130529060407
9614029.0,M-Bot,20090508043729,20140709101446
,EarwigBot_II,20090511124634,20100227233333
,Yet_Another_Redirect_Cleanup_Bot,20090511142840,20140106120849
,EarwigBot_I,20090512012533,20100227233326
9629838.0,DrilBot,20090512012557,20140709000350
9495007.0,AEBot,20090513134008,20150724201920
9698374.0,DYKHousekeepingBot,20090520022529,20090520022529
9721846.0,DefaultsortBot,20090524154752,20140708235928
9274371.0,D'ohBot,20090524191501,20140708121923
9743759.0,NukeBot,20090527122919,20090527122919
9778222.0,ImageTagBot,20090527215742,20140709000258
,Orphaned_talkpage_deletion_bot,20090530023833,20131205155950
9738871.0,SDPatrolBot,20090530023839,20090530023839
9781674.0,PascalBot,20090601015628,20140708235914
9758377.0,Rameshngbot,20090601052251,20140709101328
9768060.0,DottyQuoteBot,20090603144201,20140709000229
9810518.0,AmphBot,20090603144223,20140708122103
9736096.0,MetaplasticityBot,20090607055608,20161210022234
9472257.0,Egmontbot,20090609060808,20140709101458
9832167.0,LaraBot,20090612071529,20230120165039
7193144.0,AHbot,20090612071536,20140708122111
9892229.0,RedBot,20090612143846,20140708121304
9900577.0,MastiBot,20090613232130,20150724201650
9914992.0,EdwardsBot,20090616005618,20160403175236
9918750.0,MondalorBot,20090623012709,20140708130654
,EarwigBot_III,20090629200702,20100227233341
9047641.0,JCbot,20090629200739,20090629200739
10051648.0,ClickBot,20090715133729,20140708235944
9469526.0,XeBot,20090719011845,20140709000420
814230.0,Botryoidal,20090719011903,20140708184035
,Xenobot_Mk_V,20090725221439,20141103154540
9745868.0,Ver-bot,20090805131013,20150724201226
10217519.0,BogBot,20090808132219,20090808132219
10254013.0,FoxBot,20090815125053,20140708121855
10286712.0,TobeBot,20090815125246,20140708130157
10330367.0,DixonDBot,20090817132626,20190523202349
10269385.0,JatBot,20090817231056,20161210022228
10359183.0,FileBot,20090821045212,20090930115936
8782565.0,AwOcBot,20090907175305,20140709000244
10418193.0,Collabsearch,20090908163911,20161210022221
10476070.0,MuZebot,20090908204645,20090908204645
,Ohms_Law_Bot,20090911082128,20090911082128
10383813.0,KingpinBot,20090924101512,20090924101512
10581101.0,CobraBot,20090925120907,20140709101356
,The_Auto-categorizing_Robot,20090930165434,20140709101333
10622600.0,LawBot,20091009005258,20161203172027
10734943.0,ChzzBot,20091014170247,20150902223153
8988477.0,LSG1-Bot,20091015191121,20140709101435
,Kumar_Appaiah_Bot,20091023060134,20140709000312
10591655.0,ZhBot,20091028122451,20140709000326
,Full-date_unlinking_bot,20091107233608,20110924133507
,RM_bot,20091129081350,20180714022602
,Ripchip_Bot,20091202013047,20140708121241
10977258.0,Andrea105Bot,20091202141945,20091214035143
,Alph_Bot,20091202160149,20150302181544
11143008.0,RSElectionBot,20091208133651,20140709000401
8066546.0,Xqbot,20091213125903,20201118200747
10996774.0,RjwilmsiBot,20091215230757,20140717021825
11221843.0,SandgemBot,20091223054842,20161203171837
,Orphaned_image_deletion_bot,20091226045855,20161203171830
11249983.0,DASHBot,20091230144939,20150721102736
10317930.0,UltraBot,20100103023354,20140709000410
11042379.0,MichaelkourlasBot,20100103024746,20130609100043
,GA_bot,20100105223519,20170530182623
11292691.0,BotdeSki,20100112035656,20150724201206
11187190.0,WildBot,20100112145418,20100112145418
,One_bot,20100117175631,20170530182614
,EarwigBot_V,20100117175644,20100227233349
10075168.0,TedderBot,20100123130718,20100123130718
11529654.0,KittyBot,20100128140245,20140709101516
,SDPatrolBot_II,20100203212547,20100203212547
7673795.0,BotMultichillT,20100206114527,20100206114527
11232281.0,PDBbot,20100209044714,20161203171848
8325885.0,FaleBot,20100218090921,20140709101352
11678474.0,EleferenBot,20100225123759,20140708121910
9563533.0,EarwigBot,20100227233309,20100227233309
11745509.0,DYKUpdateBot,20100303012932,20210226232903
11566171.0,7SeriesBOT,20100303041431,20141227225316
9618947.0,AstaBOTh15,20100303041450,20150724200831
11809892.0,EyeEightDestroyerBot,20100304134218,20120303205636
11292982.0,EmausBot,20100312035004,20201118200737
9701715.0,HRoestBot,20100314231221,20140708121650
10477943.0,SheepBot,20100316171156,20140709101412
11762992.0,TuHan-Bot,20100323232204,20140708120956
9710412.0,Adlerbot,20100403200902,20150724200824
12089404.0,SPPatrolBot,20100417222800,20100417222800
12079660.0,PotatoBot,20100419014920,20250223200636
11969601.0,ZéroBot,20100425121131,20140708120521
12169187.0,CrimsonBot,20100430044129,20150731131817
,Mobius_Bot,20100505045053,20110920225311
12293054.0,FacebookBot,20100505184716,20100609211731
12323565.0,H3llBot,20100516205036,20140717021554
,AnomieBOT_II,20100531011742,20131107015821
,Signpost_Book_Bot,20100531022241,20161203171845
12406635.0,SporkBot,20100602102217,20100602102217
7713040.0,JackieBot,20100607134045,20200528191003
11020855.0,TjBot,20100609080450,20140708121000
12110941.0,Bersibot,20100609201832,20150724200839
12529212.0,DodoBot,20100610204255,20170605154511
7490646.0,KamikazeBot,20100612031516,20140708121619
12501772.0,RaptureBot,20100612192429,20170605154514
,Luasóg_bot,20100614024912,20100614024912
,ChrisSalij_Bot,20100617035252,20150722165955
,Image_Screening_Bot,20100619164912,20161203171840
12562331.0,BrokenAnchorBot,20100621010639,20161203171901
12675957.0,People-photo-bot,20100730204901,20190703234933
12715311.0,Δbot,20100731115719,20130528155815
12689969.0,MessageDeliveryBot,20100803194110,20170605154528
12871376.0,Mentibot,20100809183557,20140708121435
,Kakashi_Bot,20100811124225,20161203171852
12284128.0,VWBot,20100816170915,20100816170915
12308086.0,Ebrambot,20100818070404,20140708131656
10638141.0,SvickBOT,20100819195929,20241011175744
12925867.0,QOTDBot,20100901150246,20180625185710
12897624.0,WelcomerBot,20100902221326,20230120235925
13009146.0,KolBot,20100906133656,20161203171916
13022980.0,EdoBot,20100909011109,20140708131652
12652825.0,Kgsbot,20100913143613,20150724201657
13102546.0,DASHBotAV,20100919183449,20200528190951
12929566.0,ChuispastonBot,20100923172656,20140708121938
12987063.0,CleanupListingBot,20100923231704,20161203171912
,Diego_Grez_Bot,20101001164403,20140708131704
13088834.0,KarlsenBot,20101003012351,20101206174613
,Femto_Bot,20101006124128,20160403222558
13177883.0,Mjbmrbot,20101006124204,20140708130651
13184603.0,Pokbot,20101006124251,20140708130701
13110297.0,BsherrAWBBOT,20101010021450,20240404152558
12912352.0,People-n-photo-bot,20101010021512,20190703234923
11340674.0,WikitanvirBot,20101014154643,20140708120842
5178556.0,Taxobot,20101024215156,20130529191105
13214415.0,PC78-bot,20101111025241,20161203172020
12657917.0,OpenlibraryBot,20101118022151,20161203172058
9536040.0,OgreBot,20101118022206,20140115161520
12560517.0,DeltaQuadBot,20101123080900,20190620132846
12405872.0,Acebot,20101127153308,20101127153308
,ClueBot_NG,20101203081059,20110515083133
12225015.0,TorNodeBot,20101203170636,20141229205432
12319337.0,CSBot,20101204113252,20140708121930
13393950.0,H2Bot,20101204113313,20150724202017
13350630.0,CactusBot,20101204113335,20240111081207
13347799.0,WMUKBot,20101205110137,20161203172105
13628994.0,Smallbot,20101222214559,20161203172114
13345453.0,MotinBot,20101223153142,20180625180307
13534264.0,AAlertBot,20101229034305,20230605184925
13462970.0,Manubot,20110102212842,20140708121442
13601713.0,Movses-bot,20110109200440,20140708130658
13743053.0,Admrbot,20110111143243,20140124184407
13770078.0,ListManBot,20110117150802,20161207055523
13752234.0,Snotbot,20110118144926,20230412180905
13798740.0,MediationBot,20110203180957,20181113233517
13939670.0,NoomBot,20110207220436,20171224123658
13062256.0,WillieBot,20110223212254,20140708182342
13912340.0,Kasirbot,20110223223721,20140708132039
11130678.0,DEagleBot,20110303182717,20140708121927
,Taxobot_7,20110313162923,20130529191109
,ChzzBot_II,20110407024420,20150902223159
14161758.0,MerlIwBot,20110407175658,20130609095855
,Project_Messenger_Bot,20110407175718,20171224123716
14263445.0,Petan-Bot,20110411054419,20140717021744
14352475.0,JamietwBot,20110411054644,20110411054644
14280511.0,UcuchaBot,20110412090723,20110412090723
13922443.0,Rezabot,20110417121959,20150724201934
9369556.0,MCBot,20110418175138,20150724201928
,Martin's_bot,20110418201525,20190429134502
,ChzzBot_III,20110422161414,20150902223205
,Bibcode_Bot,20110423041721,20110423041721
13766650.0,HotArticlesBot,20110503125221,20110503125221
13476146.0,CocuBot,20110505022602,20140708121934
14508071.0,BG19bot,20110505112613,20230201004817
,Wikinews_Importer_Bot,20110509001331,20171224123650
,Wpp_research_bot,20110516114214,20170605154558
14589999.0,CommonsNotification,20110516114225,20170615011016
14612528.0,WalkingSoulBot,20110522131054,20170605154457
12646874.0,Sahimrobot,20110523095036,20150724201600
14037661.0,JeffGBot,20110527145849,20110527145849
11952314.0,AvicBot,20110528104948,20250520183507
14618730.0,MauchoBot,20110530021401,20110920140656
14678237.0,KaldariBot,20110601054632,20110601054632
14682280.0,ChessBOT,20110612135740,20140708121941
7209457.0,ZedlikBot,20110615160505,20140127211132
12319974.0,GZ-Bot,20110616122554,20140708121647
14594032.0,NekoBot,20110620103632,20200528190941
13146235.0,28bot,20110624144759,20140627190227
,Lowercase_sigmabot,20110706123040,20240702010234
,Amalthea_(bot),20110707132517,20240111081142
14867976.0,HersfoldArbClerkBot,20110707173402,20170605154550
14893258.0,AvocatoBot,20110709212056,20150302181616
14641272.0,BendelacBOT,20110711001053,20140708122049
14602944.0,Snaevar-bot,20110711093324,20140708121111
91361.0,BenjBot,20110711221702,20110711221702
198990.0,Sandbot,20110711222500,20110711222500
3131993.0,VixDaemonBot,20110711222655,20110711222655
,Ugur_Basak_Bot~enwiki,20110711223706,20110711223706
,Helpful_Pixie_Bot,20110712131803,20170605002304
,ChzzBot_IV,20110715141218,20150902223209
14818921.0,MMABot,20110715141235,20170605154536
14632721.0,Vagobot,20110715142608,20140708120850
,Innocent_iwbot,20110724152004,20130504112339
,Lucia_Bot,20110801150020,20190523202356
14919136.0,HtonlBot,20110808091359,20110808091359
15093225.0,Amolbot,20110808091443,20140708131720
12162641.0,Fbot,20110811014917,20120418081723
15043057.0,TTObot,20110811122327,20110811122327
15139928.0,Svenbot,20110816191620,20150706115635
14413849.0,CommonsNotificationBot,20110822014252,20140717021457
15181260.0,IluvatarBot,20110823143217,20140708121632
11954575.0,HiW-Bot,20110828154402,20140708131633
15270283.0,CitationCleanerBot,20110910212002,20110910212007
15314945.0,KuduBot,20110914221111,20130529191048
15242952.0,Z-BOT,20110921124712,20150724202013
11233090.0,SharafBot,20111002152231,20150724201603
15240085.0,NodBot,20111011163524,20140708121413
15403562.0,SebrevBOT,20111013123449,20150724201614
14754365.0,Dpkbot,20111013123507,20150724201114
15532331.0,ArticlesForCreationBot,20111015144200,20111020010229
,DPL_bot,20111027054732,20111027054732
15261156.0,AvicBot2,20111028204627,20170115122411
15462839.0,MedcabBot,20111029020926,20181113233521
7294931.0,VP-bot,20111104114818,20150724201239
12923076.0,Hazard-Bot,20111108163251,20130727224931
15721048.0,Caypartisbot,20111115072948,20150724201047
15681496.0,RscprinterBot,20111117044234,20111117044234
15644871.0,SharedIPArchiveBot,20111117150941,20150528125750
15672078.0,Manishbot,20111127171345,20111127171345
15746028.0,Minsbot,20111201072902,20140708121430
15800598.0,AswnBot,20111201072906,20140708122052
15929118.0,Kumi-Taskbot,20111218175140,20120219050333
15998120.0,ZscoutBot,20120105072627,20150721175941
15990950.0,FeedBot,20120108143851,20220211215304
15949176.0,DrTrigonBot,20120108143900,20190523202345
15996738.0,BattyBot,20120113110826,20120113110826
16073712.0,PCbot,20120117210048,20150724201630
15893400.0,CeraBot,20120123224722,20240215165930
16043859.0,Image-req-proj-bot,20120127092126,20220211215316
16146895.0,SprinterBot,20120202192150,20220201180259
16159125.0,SeveroBot,20120209145828,20240111081203
8177722.0,GrashoofdBot,20120213231830,20220211215308
13502069.0,DpmukBOT,20120304050909,20220211215312
16458921.0,EnzaiBot,20120312220306,20140708121906
16400314.0,TPBot,20120313000612,20120315012615
16428237.0,YFdyh-bot,20120320110608,20140708121301
16377038.0,PALZ9000,20120401152818,20130529191057
16459962.0,SD5bot,20120402012324,20120402012940
,Cyberbot_I,20120415114602,20180626203247
16596082.0,HostBot,20120416190945,20170422023426
,Lowercase_sigmabot_II,20120430152209,20120430152209
16038205.0,Justincheng12345-bot,20120504131128,20140708121623
16596343.0,JYBot,20120521170741,20150727101739
,Joe's_Null_Bot,20120528220034,20250223200603
15281771.0,Alirezabot,20120613180404,20140708122107
14393296.0,KLBot2,20120613193924,20180526131813
16969299.0,Makecat-bot,20120615010551,20230201004820
,Ryan_Vesey_Bot,20120623080125,20190523202400
16887700.0,TowBot,20120630132416,20120630132416
16853007.0,Hmainsbot1,20120718024656,20120718024656
16185576.0,DarafshBot,20120730191923,20160429111424
,JBradley_Bot,20120808143047,20240215165856
16202189.0,MahdiBot,20120809021858,20150724200721
,RMCD_bot,20120829011016,20161017181022
17310692.0,SteenthIWbot,20120907091122,20140708121108
,Joe's_Olympic_Bot,20120912213803,20250223200607
,MediaWiki_default,20120915070415,20120915070415
17215358.0,VIAFbot,20120927161921,20120927161921
17480081.0,Stefan2bot,20120930233829,20120930233829
,Tom's_Tagging_Bot,20121003205253,20121003205253
17637025.0,Razibot,20121010134546,20140708121402
12263795.0,SunCreatorBot,20121010134717,20161203171905
,Italic_title_bot,20121102024821,20121102024821
16769134.0,SantoshBot,20121106222609,20140708121134
17692124.0,WolfBot,20121118192209,20171224123705
,TAP_Bot,20121127025452,20230201004834
17963495.0,QEDKbot,20121203132023,20210802111046
,MenoBot_II,20121212063736,20121212063736
18150126.0,VoxelBot,20121231012935,20200528190959
17728316.0,Fajrbot,20121231125925,20140708121902
18058143.0,EberBot,20121231125953,20121231125953
,Commons_fair_use_upload_bot_(usurped),20130115005852,20141204113616
18146892.0,LyricsBot,20130117093013,20170605154542
18289815.0,RileyBot,20130121042730,20130204054621
17983901.0,ContinuityBot,20130122013341,20130122013341
,The_Anonybot,20130124231340,20180526131818
9885709.0,SpeedyBot,20130131191218,20150724201955
18387056.0,SpaceFactsBot,20130303030716,20130303030716
17003997.0,Cerabot~enwiki,20130304001234,20240215165849
,Cyberbot_II,20130306163213,20160711145014
18506875.0,Chartbot,20130311152620,20130327222553
18663209.0,ArmbrustBot,20130323210747,20130323210747
,Theo's_Little_Bot,20130331160417,20220211215334
18671567.0,AlanBOT,20130411133553,20170605154532
15687629.0,Wikignome,20130413133438,20130415180939
18823148.0,WxBot,20130417124619,20130417124619
18835496.0,BracketBot,20130506225110,20190523202338
,Merge_bot,20130516113432,20170705154122
18965710.0,IPLRecordsUpdateBot,20130530065255,20170605154553
19224014.0,MoohanBOT,20130715154113,20130715154113
19392737.0,HasteurBot,20130819185008,20200722141337
19238806.0,AstRoBot,20130922161822,20170605154601
,HBC_AIV_helperbot11,20131031154251,20131031154251
14967932.0,Josvebot,20131111202415,20180708070010
20056178.0,InceptionBot,20131111215624,20131111215624
20088696.0,ReferenceBot,20131113160057,20200528191008
20095134.0,NationalRegisterBot,20131117105213,20131117105213
,TFA_Protector_Bot,20131121231808,20131121231808
,Lowercase_sigmabot_III,20131124221440,20250219032920
19171947.0,YpnBot,20131206044352,20171224123627
20483999.0,Monkbot,20140113083439,20140113083439
20487133.0,AttributionBot,20140121220632,20140121220632
20585603.0,Bot1058,20140124171453,20140124171453
20611691.0,Filedelinkerbot,20140219162338,20140803140511
,AnomieBOT_III,20140226124235,20140226124235
21394347.0,DefconBot,20140604181139,20190523202326
21527109.0,EnterpriseyBot,20140609181707,20140609181707
,DRN_clerk_bot,20140623125756,20200722163717
,Mdann52_bot,20140701153616,20161124032722
21685654.0,T13bot,20140704021304,20150724092833
743015.0,SashatoBot,20140708121235,20140708121235
25261.0,Robbot,20140708130712,20140708130712
332929.0,Zwobot,20140708132113,20140708132113
,Pfft_Bot~enwiki,20140708184031,20140708184031
6120.0,Rambot,20140708184043,20140708184043
112114.0,Pearle,20140708184658,20140708184658
114861.0,HasharBot~enwiki,20140708184702,20140708184702
3683477.0,RBot~enwiki,20140708184747,20140708184747
4766377.0,Anibot,20140708185442,20140708185442
236211.0,JdforresterBot,20140708190037,20140708190037
263608.0,Gdrbot,20140708190053,20140708190053
21731873.0,MilHistBot,20140708193227,20140708193227
,EBot_II,20140708235433,20140708235433
16752040.0,Dexbot,20140820182221,20140820182221
20859532.0,RagesossBot,20140914185951,20140914185951
14489787.0,EranBot,20141024100117,20250411203756
,John_of_Reading_Bot,20141117055620,20141117055620
19090830.0,YiFeiBot,20141117055651,20141117055651
,Portal_box_bot,20141119235651,20141119235651
87916.0,DcoetzeeBot~enwiki,20141206181251,20141206181251
,Mdann52_IMG_bot,20141224140214,20141224140214
22689343.0,FACBot,20141224140218,20141224140218
22045933.0,ExpertIdeasBot,20150129000223,20220211215327
,Reports_bot,20150425031841,20150425031841
24420788.0,KasparBot,20150426153309,20240101192238
24870543.0,B-bot,20150502015437,20160526121419
,WikiProject_Notification_Service,20150707232928,20150707232928
25088394.0,ListeriaBot,20150707232939,20150707232939
24684472.0,MusikBot,20150713101326,20190613193054
5466012.0,DragonBot,20150724201150,20150724201150
24958243.0,Luke081515Bot,20150811103953,20240111081213
25894760.0,Abotzi,20150811175028,20160205043528
23535278.0,JhealdBot,20150830184107,20150830184107
,BU_RoBOT,20150830184322,20190630210836
26113707.0,EgressBot,20150830235647,20150831233810
25180159.0,BD2412bot,20150911184949,20150911184949
,Community_Tech_bot,20150923180310,20150923180310
27015025.0,InternetArchiveBot,20151209205832,20160715004300
25756079.0,Bot24,20151229105046,20240108202526
26805746.0,FastilyBot,20160131131216,20160131131216
,Lonjers_french_region_rename_bot,20160208153408,20230201004828
,JJMC89_bot,20160219065130,20160219065130
25878531.0,KharBot,20160404153127,20170323214115
27920258.0,OmniBot,20160410022939,20240111081219
27077959.0,JarBot,20160410232944,20221207003246
28222058.0,UTRSBot,20160520121630,20160520121630
,GreenC_bot,20160524223202,20260318210706
25593488.0,EsquivalienceBot,20160601082423,20240111081146
27113780.0,SSTbot,20160607012742,20210818153103
23646674.0,Cewbot,20160701180016,20160701180016
28359350.0,NihiltresBot,20160725135657,20160725135657
26489545.0,Xphoisbot,20160726195928,20241120121952
28586141.0,DYKReviewBot,20160731234411,20190523202323
,Bender_the_Bot,20160816235453,20160816235504
29088686.0,DatBot,20161001184154,20170921180117
29091978.0,KMLbot,20161011091126,20161011091126
29463730.0,PrimeBOT,20161025200339,20201210033425
29639097.0,ZackBot,20161127130126,20250223200639
75561.0,D6,20161202013534,20161202013534
1726768.0,XyBot,20161203171336,20161203171336
,MusikBot_II,20161207053440,20181123051938
29819627.0,WugBot,20161214220235,20161214220235
24649005.0,TheMagikBOT,20170130123841,20240510152532
,JJMC89_bot_II,20170205185922,20170205185922
29966027.0,Ramaksoud2000Bot,20170207033616,20170207033616
30519056.0,MinusBot,20170324234634,20170324234634
,Magic_links_bot,20170522121159,20170522121159
,RFC_bot,20170530182628,20170530182628
7152369.0,FlBot,20170605154523,20170605154523
31197275.0,UsuallyNonviolentBot,20170605190843,20170621223926
30498975.0,RonBot,20170612144536,20200501131231
31087829.0,Tigraan-testbot,20170706172500,20180326140345
26412558.0,TohaomgBot,20170723160427,20240204165438
29907354.0,CensusBot,20170816211944,20200528191012
31691822.0,KolbertBot,20170817191059,20240404151929
31737083.0,JCW-CleanerBot,20170822104930,20170822104930
,Wiki_Feed_Bot,20170826133810,20220211215338
31996569.0,NihlusBOT,20170925235333,20240111081213
31946894.0,TokenzeroBot,20171013121456,20210818153027
30688881.0,SportsStatsBot,20171028234926,20171028234926
7586604.0,Emijrpbot,20171029000500,20171029000500
32040515.0,Bot11598,20171125060557,20171125060557
32336960.0,PowerBOT,20171202182514,20240510152535
32237108.0,TweetCiteBot,20171208142008,20171208142008
20180976.0,MessengerBot~enwiki,20171224123641,20171224123641
32885453.0,SimplexityBot,20180207143818,20180207143818
28901961.0,Tom.Bot,20180207144037,20180207144037
,Pi_bot,20180212140028,20180212140028
32366448.0,IznoBot,20180214202946,20180214202946
19850724.0,Gabrielchihonglee-Bot,20180310043435,20180310043435
33330201.0,DeprecatedFixerBot,20180322150022,20180328132623
,William_Avery_Bot,20180409154600,20210818153000
32867347.0,Qbugbot,20180421031154,20180421031225
28481209.0,OAbot,20180511235807,20180511235807
33386625.0,Muninnbot,20180521135541,20260417193337
4559949.0,OKBot,20180526131803,20180526131803
32222283.0,InfoboxBot,20180611171347,20180611171347
26109785.0,Ahechtbot,20180805025506,20220401210006
14483807.0,Krdbot,20180902170441,20180902170441
34386029.0,KadaneBot,20180911125527,20220211215345
34437284.0,TWLBot,20180911131058,20180911131058
33995001.0,Texvc2LaTeXBot,20181009134819,20181009134819
33517443.0,Galobot,20181014035244,20181014035244
,FRadical_Bot,20181021125921,20220201104212
34306104.0,TheSandBot,20181128014249,20200401152954
34993826.0,WOSlinkerBot,20181203231346,20190114214204
34994466.0,PkbwcgsBot,20181204171131,20181204171131
,DannyS712_bot,20190128212444,20260202121159
35685799.0,OutreachDashboardBot,20190129182133,20210810135321
,Dreamy_Jazz_Bot,20190202125831,20210818152754
35741276.0,Fz29bot,20190215231411,20220211215341
35863023.0,Muhbot,20190314141925,20190314141925
,JJMC89_bot_III,20190427220224,20190427232356
35277463.0,RetractionBot,20190428165953,20190428165953
18872885.0,WikiCleanerBot,20190508142330,20210818153010
36265925.0,ArbClerkBot,20190513164140,20190513164140
,DannyS712_bot_III,20190602140614,20260202121232
37076574.0,PearBOT,20190922162840,20210818153151
,DemonDays64_Bot,20191208162757,20191208162757
,PearBOT_II,20191230215905,20210628090244
38200765.0,ST47Bot,20200103145842,20200103145842
37756288.0,Seppi333Bot,20200118122939,20200118122939
37523569.0,MajavahBot,20200306120150,20200306120150
38711725.0,SDZeroBot,20200306223746,20200306223746
32197056.0,Bitbotje,20200315155808,20200315155808
37958503.0,ST47ProxyBot,20200322221900,20240814162033
37030835.0,AntiCompositeBot,20200422041501,20200422041501
13898661.0,ErfgoedBot,20200515140311,20210818152807
39197131.0,Yapperbot,20200522180008,20200615232839
38348176.0,MDanielsBot,20200624171333,20200706211226
39560964.0,RichBot,20200630183820,20200630183820
39734652.0,ProcBot,20200903171306,20200930120942
32983869.0,KiranBOT,20200915162535,20230706063115
40411445.0,VahurzpuBot,20201116052412,20201116052412
39943032.0,Dapperbot,20201125185856,20201125185856
40600116.0,ShortDescBot,20201224021312,20201224021312
,FireflyBot_II,20210415001654,20210818152850
41617906.0,TolBot,20210419224245,20220905212148
,ProcBot_II,20210511123134,20210808144300
,Mz7_(bot),20210525104027,20210525104027
41840956.0,SdkbBot,20210530102702,20210530102702
41830889.0,MalnadachBot,20210531113420,20240101192553
,VRTS_Migration_Bot,20210611010443,20210611010443
42161706.0,TNTBot,20210901170219,20230422162636
,Qwerfjkl_(bot),20210927193445,20240329073614
42283532.0,'zinbot,20210928151220,20210928151339
42658512.0,IndentBot,20211020073540,20250223200617
37810268.0,GeneralBotability,20211020080445,20211020080445
41888157.0,RottenBot,20211108014813,20250223200631
41679398.0,NovemBot,20211216094039,20240517083525
42971686.0,TheCowBot,20211216094235,20211216094235
,Rlink2_Bot,20211229125403,20260417193327
,タチコマ_robot,20220211215331,20220211215331
41899643.0,FrostlyBot,20220213150205,20220213150205
,Dušan_Kreheľ_(bot),20220306142200,20251110100027
43452311.0,BsoykaBot,20220313131344,20240101133134
43374720.0,AssumptionBot,20220327123735,20220327123735
22677397.0,Roccerbot,20220327124447,20220327124447
43730047.0,DeadbeefBot,20220613072256,20260331221100
43599557.0,Aidan9382-Bot,20220713095748,20220713095748
44604045.0,ChristieBot,20221003141233,20231111210655
44652692.0,HaleBot,20221012093549,20221012163604
43322899.0,GalliumBot,20221118005005,20221118005005
44304581.0,C1MM-bot,20230111113834,20240804232306
