close_rev_id,page_id,close_ts,outcome_type,closer
870435179,57450859,20181124200115,stale,Legobot
870474325,7318428,20181125020111,stale,Legobot
870617040,37229863,20181126000119,stale,Legobot
870740287,20757863,20181126190113,stale,Legobot
871094419,41342719,20181128220115,stale,Legobot
871126817,27768223,20181129030114,stale,Legobot
871330631,55251002,20181130100117,stale,Legobot
871346289,21203965,20181130130116,stale,Legobot
871359876,977085,20181130150108,stale,Legobot
871447677,24903280,20181201040113,stale,Legobot
871511424,2403804,20181201160112,stale,Legobot
871539061,24903280,20181201200117,stale,Legobot
871579954,17651649,20181202020119,stale,Legobot
871591626,21304840,20181202040123,stale,Legobot
871669565,3117615,20181202180122,stale,Legobot
871795598,1459980,20181203140118,stale,Legobot
871874837,43570756,20181204000208,stale,Legobot
872054928,53559019,20181204230122,stale,Legobot
872104591,18171765,20181205050124,stale,Legobot
872147771,425905,20181205130117,stale,Legobot
872286966,55957147,20181206120126,stale,Legobot
872313733,54869928,20181206160126,stale,Legobot
872321482,4029417,20181206170120,stale,Legobot
872329482,48803923,20181206180124,stale,Legobot
872340885,4870417,20181206190113,stale,Legobot
872468070,58267683,20181207090118,stale,Legobot
872596746,7185290,20181208000115,stale,Legobot
872752259,18171765,20181209000118,stale,Legobot
872822866,40787191,20181209120118,stale,Legobot
872827437,986140,20181209130150,stale,Legobot
872933854,59272163,20181210040120,stale,Legobot
873014428,6549555,20181210170117,stale,Legobot
873164203,13626060,20181211140120,stale,Legobot
873260947,6549555,20181212030112,stale,Legobot
873289878,27721321,20181212080116,stale,Legobot
873355257,425905,20181212180114,stale,Legobot
873499375,7005242,20181213140115,stale,Legobot
873499388,55957147,20181213140122,stale,Legobot
873515154,38689368,20181213160117,stale,Legobot
873645137,54731311,20181214060114,stale,Legobot
873689885,46468,20181214140111,stale,Legobot
873729177,140154,20181214180111,stale,Legobot
873796306,59272163,20181215040117,stale,Legobot
874069054,12843953,20181216230120,stale,Legobot
874176235,40370,20181217170112,stale,Legobot
874192557,986140,20181217190116,stale,Legobot
874220839,40370,20181217220139,stale,Legobot
874274902,24374909,20181218060121,stale,Legobot
874284578,43793172,20181218080118,stale,Legobot
874426381,3996032,20181219050117,stale,Legobot
874489672,2355504,20181219160117,stale,Legobot
874505445,2557732,20181219180117,stale,Legobot
874619035,57592280,20181220130123,stale,Legobot
874688694,11145227,20181220230119,stale,Legobot
874710924,13543056,20181221020119,stale,Legobot
874872778,49713387,20181222040123,stale,Legobot
874946765,986140,20181222180118,stale,Legobot
875097030,173833,20181223200115,stale,Legobot
875123558,6833263,20181224000149,stale,Legobot
875300323,14695,20181225110114,stale,Legobot
875304647,59158187,20181225120213,stale,Legobot
875328682,58516284,20181225170124,stale,Legobot
875333914,6277954,20181225180118,stale,Legobot
875333921,17369587,20181225180121,stale,Legobot
875339100,1901,20181225190112,stale,Legobot
875339107,17369587,20181225190119,stale,Legobot
875362202,75321,20181226000200,stale,Legobot
875381082,2198657,20181226040117,stale,Legobot
875381092,48325657,20181226040123,stale,Legobot
875381094,59411728,20181226040126,stale,Legobot
875446866,11424955,20181226170122,stale,Legobot
875467590,32340131,20181226200120,stale,Legobot
875518988,59411728,20181227040125,stale,Legobot
875567573,22693965,20181227140123,stale,Legobot
875580748,34112310,20181227160121,stale,Legobot
875646205,49273977,20181228020122,stale,Legobot
875730326,173833,20181228170116,stale,Legobot
875795495,1768225,20181229020200,stale,Legobot
875795500,16413560,20181229020203,stale,Legobot
875839193,3600616,20181229100117,stale,Legobot
875861050,536058,20181229140137,stale,Legobot
875894624,4535919,20181229190117,stale,Legobot
875934925,12630667,20181230010119,stale,Legobot
875934931,25303222,20181230010121,stale,Legobot
875940734,56709812,20181230020121,stale,Legobot
876019126,53030158,20181230170122,stale,Legobot
876103660,4043565,20181231050114,stale,Legobot
876119253,42169402,20181231080119,stale,Legobot
876174229,59153279,20181231170117,stale,Legobot
876234545,5125489,20190101010115,stale,Legobot
876255859,21304840,20190101050116,stale,Legobot
876260341,2403804,20190101060123,stale,Legobot
876260357,49282981,20190101060129,stale,Legobot
876437809,36624723,20190102090118,stale,Legobot
876437814,54176095,20190102090121,stale,Legobot
876443929,6489816,20190102100114,stale,Legobot
876443940,36624723,20190102100120,stale,Legobot
876443951,54176095,20190102100124,stale,Legobot
876514604,10245848,20190102200119,stale,Legobot
876573215,59411728,20190103040121,stale,Legobot
876607560,55957147,20190103100117,stale,Legobot
876613008,11424955,20190103110115,stale,Legobot
876723246,59420430,20190104020117,stale,Legobot
876758872,7735008,20190104080116,stale,Legobot
876763518,690923,20190104090109,stale,Legobot
877066875,986140,20190106100120,stale,Legobot
877109860,233561,20190106170108,stale,Legobot
877132555,58516284,20190106200117,stale,Legobot
877148150,35813438,20190106220116,stale,Legobot
877262196,533830,20190107160112,stale,Legobot
877317538,3343032,20190107230113,stale,Legobot
877339369,26203124,20190108020118,stale,Legobot
877467324,986140,20190108210113,stale,Legobot
877483617,18326,20190108230111,stale,Legobot
877513499,12304569,20190109040116,stale,Legobot
877544955,18326,20190109100111,stale,Legobot
877894763,11424955,20190111160117,stale,Legobot
877925639,355573,20190111200109,stale,Legobot
878094384,4535919,20190113000125,stale,Legobot
878106482,533830,20190113020109,stale,Legobot
878235206,21539682,20190113210125,stale,Legobot
878259919,5908313,20190113230117,stale,Legobot
878339260,50106865,20190114080124,stale,Legobot
878344315,50106865,20190114090134,stale,Legobot
878479893,27239251,20190115020122,stale,Legobot
878509864,1459980,20190115070116,stale,Legobot
878509874,11424955,20190115070120,stale,Legobot
878546419,541703,20190115130114,stale,Legobot
878628113,1113794,20190116000156,stale,Legobot
878651932,7618100,20190116040119,stale,Legobot
878708501,52547545,20190116140120,stale,Legobot
878742272,1003209,20190116180116,stale,Legobot
878782177,3706897,20190116220114,stale,Legobot
878809729,11469576,20190117020113,stale,Legobot
878832798,4756699,20190117060113,stale,Legobot
878904282,4756699,20190117180138,stale,Legobot
878937178,57417846,20190117220118,stale,Legobot
878967349,59700691,20190118030121,stale,Legobot
879190023,58223379,20190119170123,stale,Legobot
879198331,6352144,20190119180117,stale,Legobot
879198340,11424955,20190119180120,stale,Legobot
879214293,570793,20190119200119,stale,Legobot
879256897,59420430,20190120020121,stale,Legobot
879280435,11424955,20190120060120,stale,Legobot
879290187,3777280,20190120080117,stale,Legobot
879365911,7066836,20190120200117,stale,Legobot
879421920,59681911,20190121040122,stale,Legobot
879581554,21868950,20190122040122,stale,Legobot
879581563,59681911,20190122040126,stale,Legobot
879586875,255554,20190122050115,stale,Legobot
879591827,57329719,20190122060124,stale,Legobot
879601079,18841849,20190122080120,stale,Legobot
879643768,6399943,20190122150119,stale,Legobot
879764676,1183406,20190123070114,stale,Legobot
879780381,857196,20190123100128,stale,Legobot
879825921,33078566,20190123170123,stale,Legobot
879984822,735420,20190124170112,stale,Legobot
880051357,56899608,20190125010118,stale,Legobot
880136024,54371,20190125160109,stale,Legobot
880144086,5043077,20190125170112,stale,Legobot
880211256,59700418,20190126020117,stale,Legobot
880288431,23707340,20190126160116,stale,Legobot
880346809,6408845,20190126230113,stale,Legobot
880355671,57315476,20190127000119,stale,Legobot
880378334,31465,20190127030109,stale,Legobot
880378349,54216810,20190127030119,stale,Legobot
880385045,59681911,20190127040118,stale,Legobot
880548932,53287430,20190128010117,stale,Legobot
880565258,4872051,20190128030113,stale,Legobot
880590882,39826504,20190128070119,stale,Legobot
880609996,2423129,20190128110114,stale,Legobot
880709517,1901,20190129000109,stale,Legobot
880709532,2355504,20190129000114,stale,Legobot
880812747,18035127,20190129170114,stale,Legobot
880829894,8634849,20190129190114,stale,Legobot
880929956,1080897,20190130110108,stale,Legobot
881094917,49088441,20190131120121,stale,Legobot
881171848,20413038,20190131220119,stale,Legobot
881187733,1762505,20190201000114,stale,Legobot
881237236,666524,20190201080109,stale,Legobot
881499041,317499,20190203000155,stale,Legobot
881499071,30741836,20190203000205,stale,Legobot
881662136,57745864,20190204010124,stale,Legobot
881729490,49876,20190204130108,stale,Legobot
881767355,6202350,20190204180114,stale,Legobot
881849936,58950961,20190205060120,stale,Legobot
881901243,59680740,20190205150125,stale,Legobot
881916114,59330848,20190205170118,stale,Legobot
881969564,1659622,20190206000116,stale,Legobot
882077569,570793,20190206180117,stale,Legobot
882124292,3117615,20190207000158,stale,Legobot
882165245,55160365,20190207070122,stale,Legobot
882173733,2823542,20190207090116,stale,Legobot
882272001,47017014,20190207230123,stale,Legobot
882278288,255554,20190208000117,stale,Legobot
882290829,8579532,20190208020114,stale,Legobot
882396662,34627801,20190208200119,stale,Legobot
882404372,2801164,20190208210114,stale,Legobot
882418242,57809502,20190208230121,stale,Legobot
882451404,3365565,20190209050116,stale,Legobot
882477356,11424955,20190209110119,stale,Legobot
882558975,52404879,20190209230119,stale,Legobot
882626493,11424955,20190210110115,stale,Legobot
882869938,11424955,20190211210111,stale,Legobot
882893275,38480694,20190212000138,stale,Legobot
882900294,41225792,20190212010118,stale,Legobot
882906078,2403804,20190212020111,stale,Legobot
882906090,49282981,20190212020117,stale,Legobot
882923076,59212362,20190212050124,stale,Legobot
883056969,2116189,20190213010113,stale,Legobot
883110189,10047189,20190213100112,stale,Legobot
883149644,3538026,20190213160111,stale,Legobot
883166175,59602361,20190213180117,stale,Legobot
883483214,9546474,20190215180111,stale,Legobot
883966691,913611,20190218190112,stale,Legobot
883966708,2924599,20190218190117,stale,Legobot
883966717,6312558,20190218190121,stale,Legobot
883966733,11424955,20190218190125,stale,Legobot
883966741,15612792,20190218190130,stale,Legobot
883966743,15904960,20190218190131,stale,Legobot
883966749,18449873,20190218190133,stale,Legobot
883966768,28456828,20190218190140,stale,Legobot
883974560,71828,20190218200107,stale,Legobot
884011425,53609646,20190219000122,stale,Legobot
884018926,53609646,20190219010118,stale,Legobot
884100917,13336358,20190219150111,stale,Legobot
884192594,4178355,20190220030112,stale,Legobot
884216095,9272743,20190220070111,stale,Legobot
884283110,3960463,20190220180109,stale,Legobot
884349321,903407,20190221020109,stale,Legobot
884355551,59762662,20190221030121,stale,Legobot
884362149,21868950,20190221040114,stale,Legobot
884469586,50891667,20190221210117,stale,Legobot
884484056,25004001,20190221230119,stale,Legobot
884509824,59762662,20190222030125,stale,Legobot
884555299,15612792,20190222120114,stale,Legobot
884567255,40278151,20190222140115,stale,Legobot
884581979,563232,20190222160109,stale,Legobot
884598110,9818,20190222180111,stale,Legobot
884606025,106090,20190222190108,stale,Legobot
884621645,59751234,20190222210119,stale,Legobot
884648726,26514690,20190223010118,stale,Legobot
884768947,53609646,20190223220115,stale,Legobot
885003611,44169378,20190225100115,stale,Legobot
885109948,3001907,20190226010110,stale,Legobot
885141248,1113794,20190226060108,stale,Legobot
885141260,23707340,20190226060116,stale,Legobot
885141269,33078566,20190226060117,stale,Legobot
885146740,59176407,20190226070119,stale,Legobot
885198799,3901568,20190226160113,stale,Legobot
885264817,47325948,20190227000129,stale,Legobot
885323005,1370445,20190227090109,stale,Legobot
885459423,6507688,20190228040123,stale,Legobot
885470327,1165119,20190228060109,stale,Legobot
885550728,59703038,20190228190121,stale,Legobot
885600269,17111176,20190301020114,stale,Legobot
885647428,47325948,20190301110118,stale,Legobot
885652072,2290827,20190301120115,stale,Legobot
885700802,40391264,20190301190115,stale,Legobot
885708812,59054896,20190301200119,stale,Legobot
885716263,13257191,20190301210113,stale,Legobot
885729363,59814211,20190301230122,stale,Legobot
885734689,1973439,20190302000124,stale,Legobot
885810348,11785028,20190302140113,stale,Legobot
885832412,11831573,20190302170112,stale,Legobot
885962212,11424955,20190303130114,stale,Legobot
886065810,8821143,20190304020112,stale,Legobot
886085543,8821143,20190304050112,stale,Legobot
886123143,54520159,20190304120117,stale,Legobot
886137719,8821143,20190304140114,stale,Legobot
886217074,63712,20190304220106,stale,Legobot
886260614,59870002,20190305040118,stale,Legobot
886294425,33113,20190305110107,stale,Legobot
886310393,21392232,20190305140112,stale,Legobot
886416044,52352456,20190306040116,stale,Legobot
886493764,8491914,20190306170112,stale,Legobot
886501420,21534180,20190306180114,stale,Legobot
886636675,2433713,20190307150109,stale,Legobot
886684240,53287430,20190307210117,stale,Legobot
886759040,29226,20190308100107,stale,Legobot
886945755,202910,20190309160107,stale,Legobot
887098237,11424955,20190310160114,stale,Legobot
887122077,47594601,20190310190118,stale,Legobot
887146559,2006658,20190310220109,stale,Legobot
887347190,8579532,20190312020112,stale,Legobot
887535690,11424955,20190313070113,stale,Legobot
887540160,24374909,20190313080117,stale,Legobot
887545230,11424955,20190313090113,stale,Legobot
887672794,54281935,20190314030117,stale,Legobot
887741040,4349587,20190314150112,stale,Legobot
887788879,50901142,20190314210120,stale,Legobot
887864841,11424955,20190315100117,stale,Legobot
887940979,19895273,20190315210117,stale,Legobot
887967880,2575347,20190316010140,stale,Legobot
887967897,59938728,20190316010150,stale,Legobot
887998821,5073595,20190316070123,stale,Legobot
888035758,35009274,20190316140113,stale,Legobot
888079831,437575,20190316200108,stale,Legobot
888111011,1160829,20190317000122,stale,Legobot
888144177,11424955,20190317060116,stale,Legobot
888178234,2969469,20190317130109,stale,Legobot
888222876,3117615,20190317190113,stale,Legobot
888222902,59923923,20190317190122,stale,Legobot
888303365,11424955,20190318080115,stale,Legobot
888330552,13474995,20190318130113,stale,Legobot
888330555,27661526,20190318130115,stale,Legobot
888352188,20879732,20190318160119,stale,Legobot
888431959,18079483,20190319030114,stale,Legobot
888446265,60270139,20190319060119,stale,Legobot
888554443,1516337,20190319220109,stale,Legobot
888554464,20956911,20190319220115,stale,Legobot
888612434,2770526,20190320080109,stale,Legobot
888644444,30991071,20190320140113,stale,Legobot
888783717,59976468,20190321120121,stale,Legobot
888789733,298738,20190321130111,stale,Legobot
888848767,59974564,20190321200119,stale,Legobot
888912439,2995136,20190322050111,stale,Legobot
889013576,6580537,20190322210111,stale,Legobot
889013591,55937903,20190322210118,stale,Legobot
889087343,15172146,20190323110114,stale,Legobot
889102837,55957147,20190323140116,stale,Legobot
889138465,425905,20190323190108,stale,Legobot
889161210,57597712,20190323220116,stale,Legobot
889194126,3608407,20190324030113,stale,Legobot
889204924,53609646,20190324050116,stale,Legobot
889362000,60315267,20190325060130,stale,Legobot
889412494,60050886,20190325150147,stale,Legobot
889498371,6320919,20190326020126,stale,Legobot
889515834,55251002,20190326050131,stale,Legobot
889650766,1855504,20190327020124,stale,Legobot
889792143,41258427,20190328000146,stale,Legobot
889855746,46005,20190328120139,stale,Legobot
889891466,56547712,20190328170132,stale,Legobot
889968373,6899449,20190329040117,stale,Legobot
890125811,40129915,20190330080136,stale,Legobot
890174777,6312558,20190330170131,stale,Legobot
890190102,30741836,20190330190135,stale,Legobot
890247505,52396925,20190331040138,stale,Legobot
890292835,17111176,20190331130129,stale,Legobot
890424093,52233637,20190401080134,stale,Legobot
890573865,5149102,20190402050132,stale,Legobot
890676845,5400462,20190402210158,stale,Legobot
890697872,58955137,20190403000208,stale,Legobot
890718206,60140382,20190403030141,stale,Legobot
890811531,5986775,20190403180135,stale,Legobot
890861541,51290222,20190404010145,stale,Legobot
890867642,60140046,20190404020143,stale,Legobot
890895389,270768,20190404080132,stale,Legobot
891001805,5471044,20190405000214,stale,Legobot
891042821,438769,20190405080137,stale,Legobot
891088556,18696772,20190405160205,stale,Legobot
891127082,11055,20190405210127,stale,Legobot
891134054,34214498,20190405220133,stale,Legobot
891139778,58955137,20190405230135,stale,Legobot
891186141,478026,20190406070124,stale,Legobot
891200333,65348,20190406100143,stale,Legobot
891342949,2210348,20190407090145,stale,Legobot
891347514,3175605,20190407100148,stale,Legobot
891427796,52352456,20190407220135,stale,Legobot
891477865,14260655,20190408060146,stale,Legobot
891497241,11424955,20190408100147,stale,Legobot
891596947,65348,20190409000153,stale,Legobot
891609939,3085290,20190409020142,stale,Legobot
891615890,46005,20190409030136,stale,Legobot
891615902,7664735,20190409030143,stale,Legobot
891621746,2984680,20190409040134,stale,Legobot
891627069,8114831,20190409050125,stale,Legobot
891659939,51163558,20190409110141,stale,Legobot
891728285,1334623,20190409200129,stale,Legobot
891749232,9251589,20190409230218,stale,Legobot
891769604,106090,20190410020138,stale,Legobot
891769617,3901568,20190410020144,stale,Legobot
891769625,11785028,20190410020146,stale,Legobot
891769634,41225792,20190410020150,stale,Legobot
891769638,50891667,20190410020151,stale,Legobot
891799172,22125254,20190410070132,stale,Legobot
891821101,16618368,20190410110118,stale,Legobot
892049279,55957147,20190411210121,stale,Legobot
892074450,49300695,20190412010118,stale,Legobot
892185454,55008578,20190412190118,stale,Legobot
892213274,425905,20190412230112,stale,Legobot
892245178,16355664,20190413050116,stale,Legobot
892357746,1899842,20190414000122,stale,Legobot
892374363,179036,20190414030110,stale,Legobot
892414993,17225084,20190414110127,stale,Legobot
892502897,741633,20190415000122,stale,Legobot
892520453,9343147,20190415030124,stale,Legobot
892520469,60490446,20190415030131,stale,Legobot
892555815,714565,20190415100121,stale,Legobot
892729731,18696772,20190416140125,stale,Legobot
892744842,1051902,20190416160122,stale,Legobot
892801836,46626,20190417000120,stale,Legobot
892801849,1437697,20190417000125,stale,Legobot
892815144,16397938,20190417020131,stale,Legobot
892821052,58160069,20190417030127,stale,Legobot
892837054,55123339,20190417060126,stale,Legobot
892847026,15652217,20190417080123,stale,Legobot
892900510,36762574,20190417160126,stale,Legobot
892907556,253815,20190417170121,stale,Legobot
892914668,10029213,20190417180124,stale,Legobot
892914686,33181449,20190417180130,stale,Legobot
892954638,8972686,20190418000126,stale,Legobot
892977615,60233066,20190418040128,stale,Legobot
892977619,60490559,20190418040130,stale,Legobot
892996016,51446,20190418080121,stale,Legobot
893021532,167953,20190418130121,stale,Legobot
893021537,1437697,20190418130125,stale,Legobot
893078378,9769014,20190418210124,stale,Legobot
893189826,2677192,20190419170123,stale,Legobot
893380068,142147,20190420230121,stale,Legobot
893385678,9596384,20190421000124,stale,Legobot
893448654,914261,20190421120121,stale,Legobot
893511416,85866,20190421220120,stale,Legobot
893550862,10492110,20190422050125,stale,Legobot
893555755,34628991,20190422060127,stale,Legobot
893666991,22071937,20190422210114,stale,Legobot
893689493,31718717,20190423000127,stale,Legobot
893704349,18568162,20190423020113,stale,Legobot
893731111,372158,20190423070109,stale,Legobot
893822884,900106,20190423200110,stale,Legobot
893830822,505667,20190423210110,stale,Legobot
893861854,11424955,20190424020112,stale,Legobot
893883473,518116,20190424060112,stale,Legobot
893883485,60359385,20190424060123,stale,Legobot
893911328,33167687,20190424110114,stale,Legobot
893916715,25524429,20190424120113,stale,Legobot
893922902,681012,20190424130110,stale,Legobot
894009516,142733,20190425010109,stale,Legobot
894015663,26922460,20190425020114,stale,Legobot
894130159,11425627,20190425210118,stale,Legobot
894207909,6870246,20190426100112,stale,Legobot
894248059,142733,20190426160109,stale,Legobot
894414027,60231535,20190427190117,stale,Legobot
894422834,54433152,20190427200115,stale,Legobot
894478811,60490559,20190428040117,stale,Legobot
894767360,986140,20190429220110,stale,Legobot
894821554,26913729,20190430070114,stale,Legobot
894974911,25303222,20190501060114,stale,Legobot
895043542,11424955,20190501170114,stale,Legobot
895116662,58078757,20190502030116,stale,Legobot
895167838,38526997,20190502130116,stale,Legobot
895269685,255554,20190503030109,stale,Legobot
895334626,857196,20190503150111,stale,Legobot
895371787,10933393,20190503200114,stale,Legobot
895515158,986140,20190504200110,stale,Legobot
895582067,6417287,20190505080118,stale,Legobot
895674653,664026,20190505210112,stale,Legobot
895683466,22490061,20190505220115,stale,Legobot
895758109,2770526,20190506100119,stale,Legobot
895758123,58955137,20190506100125,stale,Legobot
895800620,60632256,20190506160126,stale,Legobot
895958266,32613,20190507150116,stale,Legobot
895996629,59349283,20190507200127,stale,Legobot
896123791,27032922,20190508130123,stale,Legobot
896362356,33868400,20190510000123,stale,Legobot
896380724,51444645,20190510030124,stale,Legobot
896390551,46005,20190510050115,stale,Legobot
896395167,4301656,20190510060123,stale,Legobot
896439419,60389035,20190510140127,stale,Legobot
896581415,174210,20190511140116,stale,Legobot
896581439,6335196,20190511140123,stale,Legobot
896594746,59230627,20190511160125,stale,Legobot
896601910,28670973,20190511170123,stale,Legobot
896682769,60739582,20190512060126,stale,Legobot
896687635,60141427,20190512070131,stale,Legobot
896709099,2609426,20190512110125,stale,Legobot
896728945,11424955,20190512140127,stale,Legobot
896823999,1774578,20190513030125,stale,Legobot
897081367,2609426,20190514170124,stale,Legobot
897142540,60755310,20190515020126,stale,Legobot
897272641,16582,20190515230115,stale,Legobot
897283952,59681085,20190516010126,stale,Legobot
897326193,224294,20190516090116,stale,Legobot
897337458,44288867,20190516110125,stale,Legobot
897342838,1216472,20190516120119,stale,Legobot
897403332,59924920,20190516200126,stale,Legobot
897498508,3397813,20190517130127,stale,Legobot
897559915,8877260,20190517210121,stale,Legobot
897774493,418652,20190519090119,stale,Legobot
897882418,364347,20190520000124,stale,Legobot
897909304,17626924,20190520040129,stale,Legobot
898066504,11424955,20190521050123,stale,Legobot
898070964,700705,20190521060115,stale,Legobot
898091666,60551522,20190521100135,stale,Legobot
898117607,52547545,20190521140131,stale,Legobot
898132365,1808377,20190521160118,stale,Legobot
898196235,2984680,20190522010114,stale,Legobot
898196241,9769014,20190522010118,stale,Legobot
898196245,15652217,20190522010120,stale,Legobot
898275209,6422137,20190522150116,stale,Legobot
898338850,59176407,20190522220122,stale,Legobot
898344507,20776358,20190522230117,stale,Legobot
898367226,518116,20190523030112,stale,Legobot
898381496,518116,20190523060112,stale,Legobot
898530952,447558,20190524060112,stale,Legobot
898616549,1727589,20190524200113,stale,Legobot
898720971,1585413,20190525140113,stale,Legobot
898767231,57570144,20190525200122,stale,Legobot
898774224,66552,20190525210110,stale,Legobot
898788920,37205678,20190525230121,stale,Legobot
898859451,66552,20190526110111,stale,Legobot
898891859,40064351,20190526160117,stale,Legobot
898916628,10131292,20190526190112,stale,Legobot
898923913,3339250,20190526200111,stale,Legobot
899020332,274413,20190527110107,stale,Legobot
899026489,261624,20190527120116,stale,Legobot
899046475,5703219,20190527150110,stale,Legobot
899096453,28121059,20190527210130,stale,Legobot
899264340,1248335,20190528220109,stale,Legobot
899270374,6349336,20190528230110,stale,Legobot
899287778,986140,20190529020111,stale,Legobot
899308488,33900441,20190529060119,stale,Legobot
899354725,8533479,20190529140115,stale,Legobot
899400784,9183751,20190529200112,stale,Legobot
899635563,19768594,20190531100115,stale,Legobot
899640615,183042,20190531110108,stale,Legobot
899799018,20756898,20190601130130,stale,Legobot
899876915,1225233,20190601230120,stale,Legobot
899893888,15481904,20190602020151,stale,Legobot
899912570,59353359,20190602060131,stale,Legobot
899921671,6202326,20190602080133,stale,Legobot
899928742,54744496,20190602090132,stale,Legobot
900102310,2849553,20190603130124,stale,Legobot
900109149,6304550,20190603140115,stale,Legobot
900146474,3706897,20190603190115,stale,Legobot
900217932,142733,20190604060112,stale,Legobot
900217939,372158,20190604060115,stale,Legobot
900217952,10933393,20190604060121,stale,Legobot
900217956,33167687,20190604060125,stale,Legobot
900226787,986140,20190604080114,stale,Legobot
900264368,857196,20190604140113,stale,Legobot
900419141,18362094,20190605150118,stale,Legobot
900426211,1503696,20190605160113,stale,Legobot
900462503,59607447,20190605210121,stale,Legobot
900505621,841926,20190606040113,stale,Legobot
900505627,3739330,20190606040116,stale,Legobot
900566331,25524429,20190606120119,stale,Legobot
900574796,286921,20190606130112,stale,Legobot
900726425,11424955,20190607080115,stale,Legobot
900772198,55163314,20190607140121,stale,Legobot
900772209,58829997,20190607140123,stale,Legobot
900822549,60141427,20190607200126,stale,Legobot
900830000,1855504,20190607210113,stale,Legobot
900842931,214996,20190607230112,stale,Legobot
900842973,60141427,20190607230132,stale,Legobot
900854264,60966985,20190608010122,stale,Legobot
900859977,47779112,20190608020118,stale,Legobot
900866373,214996,20190608030113,stale,Legobot
900954101,380566,20190608180112,stale,Legobot
901114601,75321,20190609200115,stale,Legobot
901273703,13915007,20190610200121,stale,Legobot
901360922,33181449,20190611110122,stale,Legobot
901395836,689924,20190611160115,stale,Legobot
901454416,58521035,20190612000125,stale,Legobot
901459979,1855504,20190612010116,stale,Legobot
901465506,36401851,20190612020124,stale,Legobot
901550015,13259897,20190612170118,stale,Legobot
901571893,6481247,20190612200117,stale,Legobot
901616814,8720253,20190613040118,stale,Legobot
901621405,6768170,20190613050117,stale,Legobot
901680782,60523571,20190613150127,stale,Legobot
901760190,11831573,20190614030118,stale,Legobot
901789857,8491914,20190614090117,stale,Legobot
901800435,2199880,20190614110116,stale,Legobot
901877160,21963379,20190614220119,stale,Legobot
901882940,9898823,20190614230117,stale,Legobot
901914391,60126621,20190615050124,stale,Legobot
901967401,52279633,20190615150122,stale,Legobot
902023729,41688779,20190616000122,stale,Legobot
902038279,9756792,20190616030117,stale,Legobot
902044141,61021527,20190616040123,stale,Legobot
902065306,6155239,20190616090117,stale,Legobot
902085762,857196,20190616130115,stale,Legobot
902120283,3706897,20190616180116,stale,Legobot
902120291,13252199,20190616180120,stale,Legobot
902185270,34112310,20190617050121,stale,Legobot
902229261,1610735,20190617130116,stale,Legobot
902229272,60205520,20190617130127,stale,Legobot
902245500,60797149,20190617150124,stale,Legobot
902276372,40279848,20190617190121,stale,Legobot
902319353,1774578,20190618010116,stale,Legobot
902319363,4301656,20190618010120,stale,Legobot
902319370,6335196,20190618010122,stale,Legobot
902319393,28670973,20190618010127,stale,Legobot
902352018,2189994,20190618070117,stale,Legobot
902371855,154464,20190618110115,stale,Legobot
902383616,23019917,20190618130120,stale,Legobot
902480935,53428586,20190619040121,stale,Legobot
902535598,11482253,20190619140118,stale,Legobot
902550323,11831573,20190619160120,stale,Legobot
902550343,36401851,20190619160127,stale,Legobot
902710183,39865308,20190620180121,stale,Legobot
902874288,46926188,20190621220125,stale,Legobot
902890393,15483853,20190622010119,stale,Legobot
903038203,11725628,20190623030119,stale,Legobot
903060046,1236719,20190623080116,stale,Legobot
903140926,1899842,20190623210116,stale,Legobot
903197059,34112310,20190624060123,stale,Legobot
903258143,570793,20190624160116,stale,Legobot
903264850,570793,20190624170116,stale,Legobot
903272670,3219553,20190624180116,stale,Legobot
903303332,1906934,20190624220116,stale,Legobot
903326566,53609646,20190625020144,stale,Legobot
903373492,857196,20190625100118,stale,Legobot
903470715,20593600,20190625220120,stale,Legobot
903544300,26033897,20190626090121,stale,Legobot
903598419,57417846,20190626170129,stale,Legobot
903651692,61003778,20190627010135,stale,Legobot
903745520,27705246,20190627180121,stale,Legobot
903829741,8172786,20190628070117,stale,Legobot
903848507,60352685,20190628100122,stale,Legobot
903876123,11424955,20190628140118,stale,Legobot
903907546,40064351,20190628180122,stale,Legobot
903959021,47773,20190629020114,stale,Legobot
903975262,11424955,20190629050119,stale,Legobot
904079010,11057058,20190629210118,stale,Legobot
904091550,9211925,20190629230117,stale,Legobot
904187116,57594,20190630150114,stale,Legobot
904313199,11424955,20190701100121,stale,Legobot
904437505,6349336,20190702050121,stale,Legobot
904437507,10131292,20190702050125,stale,Legobot
904437509,28121059,20190702050129,stale,Legobot
904450662,14291657,20190702080122,stale,Legobot
904455969,14717170,20190702090122,stale,Legobot
904455973,19511670,20190702090123,stale,Legobot
904455976,19925228,20190702090125,stale,Legobot
904492691,2146927,20190702150120,stale,Legobot
904515147,15087626,20190702180123,stale,Legobot
904573069,478848,20190703030122,stale,Legobot
904624014,29145178,20190703110123,stale,Legobot
904635904,23514216,20190703130123,stale,Legobot
904689820,56987083,20190703210125,stale,Legobot
904860349,60922058,20190705030130,stale,Legobot
904865198,413231,20190705040119,stale,Legobot
904892173,42785154,20190705100124,stale,Legobot
904922916,53609646,20190705150129,stale,Legobot
904929505,53609646,20190705160127,stale,Legobot
904936071,14486944,20190705170122,stale,Legobot
904936088,60409013,20190705170128,stale,Legobot
905025206,11424955,20190706090121,stale,Legobot
