open_rev_id,page_id,namespace,page_title,open_ts,close_ts,outcome_type,closer,duration_days
911263478,174210,5,WikiProject_Music,20190817180134,20190915160109,stale,Legobot,28.0
911306274,986140,4,Village_pump_(policy),20190818010118,20200524064322,human_close,Mz7,280.0
911480316,507647,1,Mauritius,20190819040112,20190918040109,stale,Legobot,29.0
911520920,59227971,1,Diane_Therrien,20190819120117,20190918120118,stale,Legobot,30.0
911540888,40064351,1,Richard_B._Spencer,20190819150115,20190918150115,stale,Legobot,30.0
911556742,28794234,1,Zendaya,20190819170115,20190918160116,stale,Legobot,29.0
911580090,10457704,5,WikiProject_Christianity/Core_topics_work_group/Topic_list,20190819200114,20190819200115,stale,Legobot,0.0
911623539,10245848,1,Elizabeth_Warren,20190820020113,,open,,
911629540,30307239,1,Kevin_Feige,20190820030115,,open,,
911711458,49977375,1,Mindhunter_(TV_series),20190820170116,20190919170114,stale,Legobot,29.0
911727472,52809685,15,Catholic_denominations,20190820190116,20190822120118,stale,Legobot,1.0
911727476,57217462,15,Catholic_organizations,20190820190118,20190822120119,stale,Legobot,1.0
911727477,57217462,15,Catholic_organizations,20190820190119,20190822120119,stale,Legobot,1.0
911742996,52809685,15,Catholic_denominations,20190820210117,20190822120118,stale,Legobot,1.0
911743000,57217462,15,Catholic_organizations,20190820210119,20190822120119,stale,Legobot,1.0
911778784,11697285,5,WikiProject_UK_Railways,20190821030113,20190919210113,stale,Legobot,29.0
911800277,58055387,11,Timelines_of_Chinese_history,20190821070116,20190920070131,stale,Legobot,30.0
911840557,1054150,1,"Valrico,_Florida",20190821140111,20190920140111,stale,Legobot,30.0
911862481,46342435,1,Normani,20190821170117,20191027094810,human_close,Primefac,66.0
911900112,60141427,1,SNC-Lavalin_affair,20190821220117,,open,,
911905872,8404,1,Duodecimal,20190821230109,20190920230108,stale,Legobot,29.0
912016793,11926,1,Greek_language,20190822180110,20190921180108,stale,Legobot,29.0
912052766,2531114,1,Progress_Party_(Norway),20190822230112,20190921230113,stale,Legobot,30.0
912077216,1131445,1,Boris_Johnson,20190823030113,20190922030111,stale,Legobot,29.0
912136731,857196,1,People's_Mojahedin_Organization_of_Iran,20190823140111,20190831180117,stale,Legobot,8.0
912152189,24374909,5,Naming_conventions_(broadcasting),20190823160115,20200707033646,human_close,Sammi Brie,318.0
912233000,1134996,1,Tucker_Carlson,20190824040112,20190921012525,stale,Legobot,27.0
912250640,47216284,1,2019_in_film,20190824080116,,open,,
912287176,6999131,1,List_of_sovereign_states_and_dependent_territories_in_Asia,20190824140113,20191210160128,stale,Legobot,108.0
912397903,7735008,5,WikiProject_Taiwan,20190825090113,20190924090116,stale,Legobot,30.0
912492609,58003436,1,Desmond_is_Amazing,20190826000116,20190925000120,stale,Legobot,30.0
912526938,1426543,11,Infobox_film,20190826060112,20190925060114,stale,Legobot,30.0
912592176,936392,1,Korn,20190826170117,,open,,
912624508,5556349,1,Montenegrin_language,20190826210118,20191103052749,human_close,Wugapodes,68.0
912645870,15503260,1,The_Real_Housewives_of_New_York_City,20190827000121,,open,,
912668237,51038653,1,Turning_Point_USA,20190827030124,20190926030136,stale,Legobot,30.0
912751106,23424456,1,Wittington_Investments,20190827170121,20190926170117,stale,Legobot,29.0
912809759,15746261,1,Geoffrey_D._Borman,20190828010120,,open,,
912809763,22415346,1,Bell_Media_Radio,20190828010122,20191108160119,stale,Legobot,72.0
912951334,92654,1,Same-sex_marriage,20190828230115,20190927230114,stale,Legobot,29.0
912976791,478848,1,List_of_accidents_and_incidents_involving_commercial_aircraft,20190829030116,20190928030114,stale,Legobot,29.0
913086939,6383254,1,David_Koch,20190829200118,20190928200131,stale,Legobot,30.0
913107336,60586602,1,List_of_the_Cenozoic_life_of_Washington,20190829230123,20190928230135,stale,Legobot,30.0
913183321,41521552,5,WikiProject_Bible,20190830130121,,open,,
913189977,6999131,1,List_of_sovereign_states_and_dependent_territories_in_Asia,20190830140120,20191210160128,stale,Legobot,102.0
913220754,6999131,1,List_of_sovereign_states_and_dependent_territories_in_Asia,20190830180120,20191210160128,stale,Legobot,101.0
913235442,55588879,1,Opinion_polling_for_the_2022_Italian_general_election,20190830200122,20190929190121,stale,Legobot,29.0
913249160,34214498,1,List_of_music_considered_the_worst,20190830220122,20190929220119,stale,Legobot,29.0
913326042,6796173,1,Machiavellianism_(politics),20190831110119,20190930110126,stale,Legobot,30.0
913389208,5400462,1,Century,20190831200118,20190930200125,stale,Legobot,30.0
913389215,31663643,1,Kennedy_Stewart_(Canadian_politician),20190831200122,20190930200128,stale,Legobot,30.0
913405257,59052736,4,Requests_for_comment/Arbitration_Committee_Elections_December_2019,20190831220124,,open,,
913412498,22740055,1,Stoya,20190831230120,20190930230125,stale,Legobot,30.0
913443938,18618261,1,U.S._state,20190901030121,20191001030124,stale,Legobot,30.0
913531226,36718217,1,Red_(Taylor_Swift_album),20190901170124,20191001170126,stale,Legobot,30.0
913613835,61653152,1,Midland–Odessa_shootings,20190902040123,20191002040114,stale,Legobot,29.0
913669994,36365108,1,Milo_Yiannopoulos,20190902140120,20191012020121,stale,Legobot,39.0
913677181,8499811,5,WikiProject_Motorsport,20190902150118,20191002150124,stale,Legobot,30.0
913726756,2579039,1,Native_American_name_controversy,20190902210116,,open,,
913778256,42394622,1,TERF_(acronym),20190903040122,20191003050126,stale,Legobot,30.0
913839475,5182819,1,Paul_Stamets,20190903150117,20191003150126,stale,Legobot,30.0
913870946,3706897,4,Village_pump_(proposals),20190903190117,20200304083739,human_close,Mz7,182.0
913896250,12687,1,Overview_of_gun_laws_by_nation,20190903220114,20191028060112,stale,Legobot,54.0
913910458,3706897,4,Village_pump_(proposals),20190904000117,20200304083739,human_close,Mz7,182.0
913991894,563232,5,WikiProject_Trains,20190904140118,20191015065245,human_close,Mgasparin,40.0
914043140,563232,5,WikiProject_Trains,20190904200116,20191015065245,human_close,Mgasparin,40.0
914185424,55480246,1,Noah_Kraft,20190905180121,20191005180127,stale,Legobot,30.0
914233339,210548,1,Right-wing_politics,20190906010114,20191006010121,stale,Legobot,30.0
914233352,8427013,1,Boston_City_Hall,20190906010118,,open,,
914233356,15754826,11,Rail-interchange,20190906010120,,open,,
914273456,570793,1,Donald_Trump,20190906090116,20240824055036,human_close,Freedom4U,1813.0
914278342,2234301,5,WikiProject_Football,20190906100117,20200917130111,stale,Legobot,377.0
914290577,15754826,11,Rail-interchange,20190906120118,,open,,
914343450,55480246,1,Noah_Kraft,20190906200121,20191005180127,stale,Legobot,28.0
914537243,100595,1,Sturmabteilung,20190908010115,20191008010118,stale,Legobot,30.0
914580720,25226705,1,Affordable_Care_Act,20190908060119,,open,,
914594672,100595,1,Sturmabteilung,20190908080114,20191008010118,stale,Legobot,29.0
914647418,6999131,1,List_of_sovereign_states_and_dependent_territories_in_Asia,20190908160117,20191210160128,stale,Legobot,93.0
914662373,3604088,1,Most_royal_candidate_theory,20190908180117,,open,,
914760679,36365108,1,Milo_Yiannopoulos,20190909070116,20191012020121,stale,Legobot,32.0
914800769,20729,1,Marvin_Minsky,20190909130110,20191009130116,stale,Legobot,30.0
914800795,61182271,1,Andy_Ngo,20190909130120,20191009130128,stale,Legobot,30.0
915027813,2557732,5,Miscellany_for_deletion,20190910200114,20191010200118,stale,Legobot,30.0
915036789,288109,1,Palestine,20190910210111,20191010210117,stale,Legobot,30.0
915096594,10805356,1,Right-wing_populism,20190911060115,20191011060120,stale,Legobot,30.0
915113623,50530306,1,List_of_most-liked_YouTube_videos,20190911090117,20190928090133,stale,Legobot,17.0
915126535,61580967,1,Kate_Dover,20190911110118,20191026070128,stale,Legobot,44.0
915171272,19329315,1,Propaganda,20190911170115,20191011170120,stale,Legobot,30.0
915171276,21711784,1,OpenFOAM,20190911170119,,open,,
915180230,11424955,4,Reliable_sources/Noticeboard,20190911180115,20200621182546,human_close,ReyHahn,284.0
915189150,454184,5,WikiProject_Film,20190911190112,20191011190116,stale,Legobot,30.0
915197341,11424955,4,Reliable_sources/Noticeboard,20190911200116,20200621182546,human_close,ReyHahn,283.0
915205905,61754155,4,Requests_for_comment/User_rights_of_(site)_banned_users,20190911210118,,open,,
915314812,41670364,1,Conspiracy_theories_about_Adolf_Hitler's_death,20190912140116,20191012140122,stale,Legobot,30.0
915476810,1131445,1,Boris_Johnson,20190913140112,20190922030111,stale,Legobot,8.0
915502931,37263,1,African_Americans,20190913170110,20191012201525,human_close,Mgasparin,29.0
915520047,19904503,1,Transgender,20190913190115,20191013190121,stale,Legobot,30.0
915563485,5061756,5,Portal/Guidelines,20190914010113,20191014150114,stale,Legobot,30.0
915627672,1066993,1,International_Brigades,20190914110112,20191014110111,stale,Legobot,29.0
915656692,6271158,5,Manual_of_Style/Film,20190914150113,20250415230107,stale,Legobot,2040.0
915703358,40818634,5,Template_editor,20190914210117,20191014210116,stale,Legobot,29.0
915711453,297526,1,Serbia,20190914220111,20191014220111,stale,Legobot,30.0
915725490,21749,1,Nationalism,20190915000111,20191015000110,stale,Legobot,29.0
915725507,6200177,5,WikiProject_Biography/Core_biographies,20190915000116,20191015000115,stale,Legobot,29.0
915778692,61021186,1,List_of_largest_hospital_networks,20190915080117,20191015080118,stale,Legobot,30.0
915785477,61021186,1,List_of_largest_hospital_networks,20190915090116,20191015080118,stale,Legobot,29.0
915906217,1515760,1,Philippine_mythology,20190915230110,,open,,
915922110,75321,5,Manual_of_Style,20190916010108,20191016010111,stale,Legobot,30.0
916018793,38947891,11,Ariana_Grande,20190916150114,,open,,
916137101,61746489,1,Death_of_Sahar_Khodayari,20190917070123,,open,,
916175215,20289636,1,Democrat_Party,20190917130113,20191017130115,stale,Legobot,30.0
916243797,6271128,1,Honda_Ridgeline,20190917210113,20191017210113,stale,Legobot,30.0
916251198,6271128,1,Honda_Ridgeline,20190917220113,20191017210113,stale,Legobot,29.0
916375859,48373,1,Israeli_settlement,20190918160109,20191018160111,stale,Legobot,30.0
916424660,1137231,5,WikiProject_Islam,20190918210113,20191018210114,stale,Legobot,30.0
916448392,332367,1,Super_Audio_CD,20190919000110,20191019000111,stale,Legobot,30.0
916490053,51913074,1,Freedom_and_Direct_Democracy,20190919050116,20191016180117,stale,Legobot,27.0
916656138,776526,1,CESNUR,20190920000111,20191019030111,stale,Legobot,29.0
916828095,6999131,1,List_of_sovereign_states_and_dependent_territories_in_Asia,20190920210113,20191210160128,stale,Legobot,80.0
916974408,47432155,1,Planned_Parenthood_2015_undercover_videos_controversy,20190921170115,20191021170119,stale,Legobot,30.0
916982739,55007714,1,Idles,20190921180117,20191021180120,stale,Legobot,30.0
917094257,3706897,4,Village_pump_(proposals),20190922070115,20200304083739,human_close,Mz7,164.0
917212600,3410832,1,BMW_3_Series_(E36),20190922200116,,open,,
917223003,15825187,5,WikiProject_UK_geography/How_to_write_about_rivers,20190922210117,20191022210121,stale,Legobot,30.0
917417974,3410832,1,BMW_3_Series_(E36),20190923190115,,open,,
917441579,31558445,1,Feynman_Prize_in_Nanotechnology,20190923210118,20191023210118,stale,Legobot,30.0
917468460,47948537,1,Veridia,20190924000119,20191024000119,stale,Legobot,30.0
917511735,6456379,5,WikiProject_Council,20190924050115,20191024050116,stale,Legobot,30.0
917658065,36039618,1,2020_in_sports,20190924210118,,open,,
917704234,379329,1,Siouxsie_Sioux,20190925020113,20191025020113,stale,Legobot,30.0
917831422,33868400,1,Adam_Leitman_Bailey,20190925180118,20191027030117,stale,Legobot,31.0
917881548,64990,1,Psalms,20190925230112,20191025230113,stale,Legobot,30.0
917942476,313069,1,Singapore,20190926070113,20191026070114,stale,Legobot,30.0
917979999,169237,5,Redirect,20190926120114,20191026120117,stale,Legobot,30.0
918097628,43400314,1,David_L._Goldfein,20190927010119,,open,,
918128773,3857297,1,Chronic_obstructive_pulmonary_disease,20190927050117,20191023230116,stale,Legobot,26.0
918148971,6523061,1,Penance_in_the_Catholic_Church,20190927080116,,open,,
918210687,3161989,1,Image_and_Reality_of_the_Israel–Palestine_Conflict,20190927150116,20191027150114,stale,Legobot,29.0
918304636,44306733,1,Dendrochytridium,20190928010120,20191028010118,stale,Legobot,29.0
918434120,1426543,11,Infobox_film,20190928170130,20191028170108,stale,Legobot,29.0
918453665,50530306,1,List_of_most-liked_YouTube_videos,20190928190118,20190928190119,stale,Legobot,0.0
918568295,1010516,1,Cultural_impact_of_the_Beatles,20190929090131,20191029090123,stale,Legobot,29.0
918700260,61633111,1,70th_anniversary_of_the_People's_Republic_of_China,20190929230134,20191029230114,stale,Legobot,29.0
918746261,61633111,1,70th_anniversary_of_the_People's_Republic_of_China,20190930040120,20191029230114,stale,Legobot,29.0
918864496,9980601,1,"Robert_Walker_(actor,_born_1918)",20190930170124,,open,,
918864509,60586602,1,List_of_the_Cenozoic_life_of_Washington,20190930170128,20190930170129,stale,Legobot,0.0
919036430,38537003,5,Wikidata,20191001140126,20191002220125,stale,Legobot,1.0
919036441,39231861,1,Britain_First,20191001140127,20191031140112,stale,Legobot,29.0
919206307,4315433,0,WHOIS,20191002120123,,open,,
919246998,36786142,5,Wikipedia_as_a_press_source,20191002170126,,open,,
919264932,36786142,5,Wikipedia_as_a_press_source,20191002190125,,open,,
919303082,36718217,1,Red_(Taylor_Swift_album),20191003000126,20191102000129,stale,Legobot,30.0
919325440,1120665,1,Fred_Hampton,20191003030123,20191102030123,stale,Legobot,30.0
919401275,3339250,1,Business_casual,20191003150123,20191003150124,stale,Legobot,0.0
919419514,11424955,4,Reliable_sources/Noticeboard,20191003170124,20200621182546,human_close,ReyHahn,262.0
919448604,11424955,4,Reliable_sources/Noticeboard,20191003200128,20200621182546,human_close,ReyHahn,261.0
919514647,10449887,1,Catholic_Church_and_homosexuality,20191004040124,20191103040128,stale,Legobot,30.0
919514650,18438734,5,Requests_for_permissions,20191004040127,20191103030125,stale,Legobot,29.0
919536727,3417756,11,Infobox_military_unit,20191004080123,20191103080118,stale,Legobot,29.0
919756088,53236469,1,Syrian_National_Army,20191005160113,,open,,
919802087,15118708,1,Self-coup,20191005220124,20191104220118,stale,Legobot,29.0
919819743,2375144,1,BMW_M3,20191006010125,20191105010119,stale,Legobot,29.0
919819755,61981279,4,Requests_for_comment/2019_Resysop_Criteria_(2),20191006010131,20191105010130,stale,Legobot,29.0
919845176,40370,5,What_Wikipedia_is_not,20191006050122,20191105050114,stale,Legobot,29.0
919845188,49615480,1,Gold_digger,20191006050130,20191105050124,stale,Legobot,29.0
919890474,33754957,1,Uber,20191006130128,,open,,
919897298,34112310,13,Citation_Style_1,20191006140126,20191105140124,stale,Legobot,29.0
919935149,57901178,1,Xinjiang_internment_camps,20191006190127,,open,,
919943202,20824084,5,WikiProject_Islands,20191006200125,20191203180136,stale,Legobot,57.0
919995765,10805356,1,Right-wing_populism,20191007030125,20191011060120,stale,Legobot,4.0
920002904,11424955,4,Reliable_sources/Noticeboard,20191007040124,20200621182546,human_close,ReyHahn,258.0
920047026,17567998,11,History_of_Christianity,20191007110125,20191106110119,stale,Legobot,29.0
920103093,75321,5,Manual_of_Style,20191007180117,20191016010111,stale,Legobot,8.0
920103110,25093181,1,Houthis,20191007180123,20191106180120,stale,Legobot,29.0
920121774,1801446,1,Civil_Air_Patrol,20191007200119,20191106200116,stale,Legobot,29.0
920121782,11424955,4,Reliable_sources/Noticeboard,20191007200124,20200621182546,human_close,ReyHahn,257.0
920121785,17567998,11,History_of_Christianity,20191007200127,20191106110119,stale,Legobot,29.0
920161697,75321,5,Manual_of_Style,20191008010117,20191016010111,stale,Legobot,7.0
920182609,425905,5,Speedy_deletion,20191008040117,20191107030118,stale,Legobot,29.0
920249388,40370,5,What_Wikipedia_is_not,20191008150116,20191105050114,stale,Legobot,27.0
920272144,33868400,1,Adam_Leitman_Bailey,20191008180122,20191027030117,stale,Legobot,18.0
920279804,14933777,1,Kosovo,20191008190124,20191107190120,stale,Legobot,29.0
920379382,4725720,5,Manual_of_Style/Capital_letters,20191009120121,20191108120118,stale,Legobot,29.0
920406582,22415346,1,Bell_Media_Radio,20191009160121,20191108160119,stale,Legobot,29.0
920479941,147395,1,Fianna_Fáil,20191010020116,20191010020118,stale,Legobot,0.0
920486885,54072522,1,Impeachment_inquiry_into_Donald_Trump,20191010030123,,open,,
920559875,3357323,1,The_Bible_and_homosexuality,20191010150117,20191109150118,stale,Legobot,30.0
920792878,58484346,1,People's_Party_of_Canada,20191011220122,20191112000117,stale,Legobot,31.0
920823972,61975720,5,Requests_for_adminship/Greenman,20191012030123,,open,,
920908869,14206663,1,Seth_Rollins,20191012170119,,open,,
920916531,279583,1,Manzanar,20191012180120,,open,,
920938555,33281684,1,Lana_Del_Rey,20191012210120,20191111210120,stale,Legobot,30.0
920945070,51687317,1,List_of_LGBTQ_YouTubers,20191012220121,20191111220117,stale,Legobot,29.0
920951076,4725720,5,Manual_of_Style/Capital_letters,20191012230118,20191108120118,stale,Legobot,26.0
920957074,58484346,1,People's_Party_of_Canada,20191013000123,20191112000117,stale,Legobot,29.0
920986033,30438671,1,Emilia_Clarke,20191013040121,20191112030115,stale,Legobot,29.0
920991468,147395,1,Fianna_Fáil,20191013050116,20191112050110,stale,Legobot,29.0
921058838,58397167,1,Walmart_Canada_Bank,20191013160123,,open,,
921217486,51115993,1,21_Savage,20191014160117,20191113160118,stale,Legobot,30.0
921226376,62031890,1,"How_It's_Done_(Kash_Doll,_Kim_Petras,_Alma_and_Stefflon_Don_song)",20191014170120,,open,,
921235958,62016540,1,Halle_synagogue_shooting,20191014180119,20191113180133,stale,Legobot,30.0
921327571,279583,1,Manzanar,20191015040111,,open,,
921402804,28911623,1,Irvin_Rockman,20191015150116,20191114150116,stale,Legobot,30.0
921447887,7618100,1,List_of_longest-reigning_monarchs,20191015200113,20220708130118,stale,Legobot,996.0
921466045,630343,1,Constitution_of_Japan,20191015220111,20191124020122,stale,Legobot,39.0
921466047,986140,4,Village_pump_(policy),20191015220112,20200524064322,human_close,Mz7,221.0
921481058,50190657,5,Page_mover,20191016000117,,open,,
921582686,60076163,1,Responses_to_the_Venezuelan_presidential_crisis,20191016160119,20191115160118,stale,Legobot,29.0
921666567,53526858,11,Effective_altruism,20191017030117,20191116030128,stale,Legobot,30.0
921699928,6304550,1,Jeremy_Corbyn,20191017100113,20191116100113,stale,Legobot,30.0
921763684,40124546,1,Ariana_Grande_discography,20191017190115,20240911210111,stale,Legobot,1791.0
921779705,10269697,1,Jeffrey_Epstein,20191017210114,20191116210113,stale,Legobot,29.0
921787806,4870417,11,Infobox_organization,20191017220113,20191116220113,stale,Legobot,30.0
921806615,62078851,4,Requests_for_comment/2019_community_sentiment_on_binding_desysop_procedure,20191018010119,20191117010120,stale,Legobot,30.0
921828291,2059037,1,Russia_national_football_team,20191018050112,20191117050112,stale,Legobot,30.0
921865759,505790,1,Syriac_Orthodox_Church,20191018120111,20191018120113,stale,Legobot,0.0
922040323,28670973,1,Tulsi_Gabbard,20191019150117,20191118150112,stale,Legobot,29.0
922053721,75321,5,Manual_of_Style,20191019170128,20191019170130,stale,Legobot,0.0
922129521,75321,5,Manual_of_Style,20191020040111,20191222140110,stale,Legobot,63.0
922209550,30613621,15,Transportation_in_the_United_States_by_county,20191020180118,20191119180112,stale,Legobot,29.0
922256751,639109,1,India,20191021000118,20191120000122,stale,Legobot,30.0
922307142,11424955,4,Reliable_sources/Noticeboard,20191021090116,20200621182546,human_close,ReyHahn,244.0
922307145,11424955,4,Reliable_sources/Noticeboard,20191021090118,20200621182546,human_close,ReyHahn,244.0
922375600,9898823,1,William_Barr,20191021190116,20191120190124,stale,Legobot,30.0
922392062,10492110,5,Manual_of_Style/Television,20191021210117,20191120210113,stale,Legobot,29.0
922535781,33788214,1,Tim_Pool,20191022190118,20191124020128,stale,Legobot,32.0
922552552,33788214,1,Tim_Pool,20191022210125,20191124020128,stale,Legobot,32.0
922605542,55848755,1,Hong_Kong_Human_Rights_and_Democracy_Act,20191023050122,20191122050113,stale,Legobot,29.0
922656452,470701,1,List_of_nicknames_of_presidents_of_the_United_States,20191023140114,20191122140107,stale,Legobot,29.0
922664258,3706897,4,Village_pump_(proposals),20191023150116,20200304083739,human_close,Mz7,132.0
922672966,425905,5,Speedy_deletion,20191023160114,20191107030118,stale,Legobot,14.0
922813940,62113603,1,Russia_investigation_origins_conspiracy_theory,20191024140122,,open,,
922821309,48459474,1,2019_Canadian_federal_election,20191024150118,20191123150131,stale,Legobot,30.0
922904399,630343,1,Constitution_of_Japan,20191025020115,20191124020122,stale,Legobot,30.0
922904410,33788214,1,Tim_Pool,20191025020120,20191124020128,stale,Legobot,30.0
923049463,58484346,1,People's_Party_of_Canada,20191026010119,20191112000117,stale,Legobot,16.0
923119094,25290703,1,Aaron_Hernandez,20191026140119,20191125140115,stale,Legobot,29.0
923186648,180262,1,Map_projection,20191026230113,20191125230111,stale,Legobot,29.0
923206048,61745187,1,Erica_C._Barnett,20191027020120,20191126020117,stale,Legobot,29.0
923238402,61745187,1,Erica_C._Barnett,20191027080119,20191126020117,stale,Legobot,29.0
923333554,52231344,1,First_presidency_of_Donald_Trump,20191027220119,20200429213503,human_close,Jc37,184.0
923369811,37935110,11,Intentionally_blank,20191028030120,20191127030117,stale,Legobot,29.0
923601983,62191554,1,Results_breakdown_of_the_2019_Canadian_federal_election,20191029160117,,open,,
923617186,48849037,1,Missing_and_Murdered_Indigenous_Women,20191029180127,,open,,
923624444,2019533,1,EOKA,20191029190108,20191128190127,stale,Legobot,30.0
923640151,1659622,5,Did_you_know,20191029210108,20200102173055,human_close,QEDK,64.0
923732845,10016338,1,International_Workplace_Group,20191030130124,,open,,
923896757,46676223,1,2019_United_Kingdom_general_election,20191031140114,20200116150134,stale,Legobot,77.0
923904123,61009021,1,2019–2020_Hong_Kong_protests,20191031150129,20191130150121,stale,Legobot,29.0
924058561,1015853,4,Village_pump_(miscellaneous),20191101150122,20211214110114,stale,Legobot,773.0
924113504,49540533,1,Deadpool_2,20191101220128,,open,,
924254711,30052927,1,Democratic_Autonomous_Administration_of_North_and_East_Syria,20191102190127,20191202190125,stale,Legobot,29.0
924279289,49933124,2,Pythoncoder/sandbox,20191102220127,,open,,
924294825,54744496,1,Bitcoin_Cash,20191103000129,20191203000127,stale,Legobot,29.0
924328928,425905,5,Speedy_deletion,20191103050123,20191107030118,stale,Legobot,3.0
924385260,18764179,13,IPA/Standard_German,20191103150119,20191203150133,stale,Legobot,30.0
924409862,20824084,5,WikiProject_Islands,20191103180120,20191203180136,stale,Legobot,30.0
924417138,34198687,1,Sierra_McCormick,20191103190122,20191203190130,stale,Legobot,30.0
924463816,35468015,1,Silicon_Valley_BART_extension,20191104010121,20191204010119,stale,Legobot,29.0
924491256,999398,1,Ole_Nydahl,20191104050116,20191204050118,stale,Legobot,30.0
924496786,999398,1,Ole_Nydahl,20191104060116,20191204050118,stale,Legobot,29.0
924541622,58184552,1,Guriel_District,20191104140123,,open,,
924575325,58521035,1,Call-out_culture,20191104180126,20191104190126,stale,Legobot,0.0
924584028,2133701,1,Darkseid,20191104190117,,open,,
924633077,11424955,4,Reliable_sources/Noticeboard,20191105010122,20200621182546,human_close,ReyHahn,229.0
924656784,171164,1,Lynching,20191105040115,,open,,
924656789,7195031,1,Discrimination_against_atheists,20191105040119,,open,,
924656794,22098792,1,Mohan_Bhagwat,20191105040121,,open,,
924673250,3382510,11,Infobox_person,20191105070116,20191205070115,stale,Legobot,29.0
924720579,3015686,1,Mark_Levin,20191105150117,20191205150117,stale,Legobot,30.0
924727915,455602,1,Rashtriya_Swayamsevak_Sangh,20191105160116,20191205160114,stale,Legobot,29.0
924770254,11424955,4,Reliable_sources/Noticeboard,20191105210118,20200621182546,human_close,ReyHahn,228.0
924808264,19224382,11,Current_senators_of_Canada,20191106020121,20191206020118,stale,Legobot,29.0
924842373,61009021,1,2019–2020_Hong_Kong_protests,20191106080123,20191130150121,stale,Legobot,24.0
924919482,62272333,5,Articles_for_deletion/Jo-Ann_Roberts_(2nd_nomination),20191106190123,,open,,
924937405,1685588,5,Rules_for_Fools,20191106210117,20191206180138,stale,Legobot,29.0
924961660,1685588,5,Rules_for_Fools,20191107000117,20191206180138,stale,Legobot,29.0
924969243,11424955,4,Reliable_sources/Noticeboard,20191107010118,20200621182546,human_close,ReyHahn,227.0
924984151,62254052,1,Canadian_Senators_Group,20191107030128,20191207030121,stale,Legobot,29.0
925000275,8918831,1,Veganism,20191107060119,,open,,
925074663,21291493,1,Windows_98,20191107180120,20191207180132,stale,Legobot,30.0
925090588,36365108,1,Milo_Yiannopoulos,20191107200124,20191107200127,stale,Legobot,0.0
925114385,33926344,11,Canadian_party_colour,20191107230121,20230521220217,stale,Legobot,1290.0
925120905,52287488,1,Tucker_Carlson_Tonight,20191108000122,20191208000120,stale,Legobot,29.0
925153982,21968900,1,Tom_Hiddleston,20191108050119,,open,,
925198434,61009021,1,2019–2020_Hong_Kong_protests,20191108140124,20191130150121,stale,Legobot,22.0
925271709,11424955,4,Reliable_sources/Noticeboard,20191109000119,20200621182546,human_close,ReyHahn,225.0
925278145,60000380,1,The_Coddling_of_the_American_Mind,20191109010124,20191209010123,stale,Legobot,29.0
925323432,25093181,1,Houthis,20191109100119,20191109100125,stale,Legobot,0.0
925356508,168691,5,Username_policy,20191109160116,20191209160112,stale,Legobot,29.0
925405288,173833,5,Manual_of_Style/Biography,20191109230116,20191209230111,stale,Legobot,29.0
925412830,5061756,5,Portal/Guidelines,20191110000119,,open,,
925421023,61534629,1,IPhone_11,20191110010123,20191210010122,stale,Legobot,29.0
925510318,6999131,1,List_of_sovereign_states_and_dependent_territories_in_Asia,20191110160118,20191210160128,stale,Legobot,30.0
925525310,255554,5,Naming_conventions_(television),20191110180116,20191210180112,stale,Legobot,29.0
925558473,61358119,1,Strictly_Come_Dancing_series_17,20191110220129,20191210220133,stale,Legobot,30.0
925613188,29975893,11,Pie_chart,20191111060136,20191211210120,stale,Legobot,30.0
925638750,480502,5,WikiProject_Maps,20191111110111,20191211110125,stale,Legobot,30.0
925710453,26124317,1,List_of_countries_and_dependencies_by_population,20191111210116,20191211210118,stale,Legobot,30.0
925710455,29975893,11,Pie_chart,20191111210118,20191211210120,stale,Legobot,30.0
925747715,18180484,1,List_of_month-long_observances,20191112020113,20191212020129,stale,Legobot,30.0
925747725,26033897,1,Julian_Assange,20191112020116,20220313030027,human_close,Bsoyka,852.0
925814282,18180484,1,List_of_month-long_observances,20191112140114,20191212020129,stale,Legobot,29.0
925877861,61009021,1,2019–2020_Hong_Kong_protests,20191112220118,20191130150121,stale,Legobot,17.0
925886312,7864303,1,Dexter_Avenue_Baptist_Church,20191112230123,20191212200115,stale,Legobot,29.0
925915219,20206492,1,Sharyl_Attkisson,20191113030114,20191215100116,stale,Legobot,32.0
925921114,986140,4,Village_pump_(policy),20191113040113,20200524064322,human_close,Mz7,193.0
925938368,286558,5,Verifiability,20191113070111,20200610120127,stale,Legobot,210.0
926040050,7864303,1,Dexter_Avenue_Baptist_Church,20191113220128,20191212200115,stale,Legobot,28.0
926167174,532521,1,Textus_Receptus,20191114170126,20191214160113,stale,Legobot,29.0
926208352,3917328,1,Mottainai,20191114220130,20191214230116,stale,Legobot,30.0
926221580,62250540,1,Jo-Ann_Roberts,20191115000120,20191215000122,stale,Legobot,30.0
926228573,11424955,4,Reliable_sources/Noticeboard,20191115010114,20200621182546,human_close,ReyHahn,219.0
926284463,20206492,1,Sharyl_Attkisson,20191115100119,20191215100116,stale,Legobot,29.0
926314271,16002516,4,Neutral_point_of_view/Noticeboard,20191115150133,20191215150118,stale,Legobot,29.0
926392837,48644797,1,Murder_of_Laquan_McDonald,20191116020117,,open,,
926496132,62344902,1,Saugus_High_School_shooting,20191116200136,,open,,
926516385,2914162,1,Polish–Ukrainian_War,20191116230111,20191216230114,stale,Legobot,30.0
