node_id,wiki,page_id,title,namespace,qid,confidence,admitted_via,native,status_tier
nlwiki:1628845,nlwiki,1628845,Misbruikfilter,4,Q4582485,core,iw_qid,0,
nlwiki:1661545,nlwiki,1661545,Contactpunt,4,Q4063423,core,iw_qid,0,
nlwiki:1667976,nlwiki,1667976,Projectverstorend_gedrag,4,Q13409276,core,overview,1,
nlwiki:1668258,nlwiki,1668258,Uitgezonderden_van_IP-adresblokkades,4,Q4048709,core,iw_qid,0,
nlwiki:1698141,nlwiki,1698141,Bureaucraat/Regeling_bureaucraatstatus,4,,core,overview,1,
nlwiki:1700761,nlwiki,1700761,Hernominaties,4,,core,overview,1,
nlwiki:1790458,nlwiki,1790458,Het_recht_Wikipedia_te_verlaten,4,Q11015648,core,overview,1,
nlwiki:1828482,nlwiki,1828482,Conventies,4,Q4994848,core,overview,1,
nlwiki:1834873,nlwiki,1834873,Wees_duidelijk_en_concreet,4,Q4663975,core,overview,1,
nlwiki:1848438,nlwiki,1848438,Balans,4,,core,overview,1,
nlwiki:2064638,nlwiki,2064638,Coachingsprogramma,4,Q3919128,core,iw_qid,0,
nlwiki:2065561,nlwiki,2065561,Transliteratie-_en_transcriptiegids/Arabisch,4,Q15868552,core,iw_qid,0,
nlwiki:2961220,nlwiki,2961220,Artikelbazen,4,,core,overview,1,
nlwiki:3028699,nlwiki,3028699,Relevantie,4,Q4657574,core,overview,1,
nlwiki:3981578,nlwiki,3981578,Encyclopediciteit,4,,core,overview,1,
nlwiki:4002530,nlwiki,4002530,Het_systeem_bespelen,4,Q8917381,core,iw_qid,0,
nlwiki:4598705,nlwiki,4598705,Tijdsaanduiding,4,Q90797683,core,iw_qid,0,
nlwiki:4934869,nlwiki,4934869,Blokkeerbeleid,4,Q175291,core,iw_qid,0,
nlwiki:5088889,nlwiki,5088889,Interfacemoderator,4,Q55386965,core,iw_qid,0,
nlwiki:5226704,nlwiki,5226704,Ideeënbus,4,Q5854231,core,iw_qid,0,
nlwiki:5623485,nlwiki,5623485,Terugdraaier,4,Q5148465,core,iw_qid,0,
nlwiki:5758805,nlwiki,5758805,Drierevertsregel,4,Q4656567,core,iw_qid,0,
nlwiki:5793129,nlwiki,5793129,Tijdelijk_account_voor_gebruikers_zonder_login,4,Q130641723,core,wikidata,1,
nlwiki:5923342,nlwiki,5923342,AI_en_Wikipedia,4,Q119702818,core,overview,1,
frwiki:3209,frwiki,3209,Règles_et_recommandations,4,Q4656150,core,overview,1,
frwiki:3210,frwiki,3210,Conventions_sur_les_titres,4,Q3186256,core,overview,1,
frwiki:3216,frwiki,3216,Prise_de_décision,4,Q4657677,core,iw_qid,0,
frwiki:3231,frwiki,3231,Conventions_typographiques,4,Q11243563,core,overview,1,
frwiki:3243,frwiki,3243,Neutralité_de_point_de_vue,4,Q4656487,core,overview,1,
frwiki:3251,frwiki,3251,Limitez_l'usage_de_la_couleur_dans_les_articles,4,,core,overview,1,
frwiki:3257,frwiki,3257,Conventions_de_style,4,Q4994848,core,overview,1,
frwiki:3283,frwiki,3283,Ce_que_Wikipédia_n'est_pas,4,Q4345841,core,iw_qid,0,
frwiki:3305,frwiki,3305,Wikipédia_n'est_pas_un_dictionnaire,4,Q11012189,core,iw_qid,0,
frwiki:4521,frwiki,4521,Administrateur,4,Q4039395,core,overview,1,
frwiki:4596,frwiki,4596,Droit_d'auteur,4,Q4375196,core,overview,1,
frwiki:4847,frwiki,4847,Bot,4,Q4048867,core,overview,1,
frwiki:6553,frwiki,6553,Licence_de_documentation_libre_GNU,4,Q5829664,core,iw_qid,0,
frwiki:6815,frwiki,6815,Homonymie,4,Q118521146,core,iw_qid,0,
frwiki:7513,frwiki,7513,Vandalisme,4,Q4664011,core,overview,1,
frwiki:7681,frwiki,7681,Esprit_de_non-violence,4,Q4654593,core,overview,1,
frwiki:8718,frwiki,8718,Néologisme,4,Q16861511,core,overview,1,
frwiki:15354,frwiki,15354,Critères_d'admissibilité_des_articles,4,Q122375158,core,overview,1,
frwiki:16607,frwiki,16607,Controverse_de_neutralité,4,Q6635285,core,iw_qid,0,
frwiki:16730,frwiki,16730,Liens_externes,4,Q4657623,core,overview,1,
frwiki:19431,frwiki,19431,Règles_de_savoir-vivre,4,Q3621820,core,overview,1,
frwiki:19848,frwiki,19848,Mention_de_Wikipédia_dans_les_articles,4,Q11888427,core,iw_qid,0,
frwiki:21316,frwiki,21316,Protection,4,Q8615745,core,overview,1,
frwiki:28194,frwiki,28194,Contenu_évasif,4,Q113549854,core,overview,1,
frwiki:30118,frwiki,30118,Exceptions_au_droit_d'auteur,4,Q4391089,core,overview,1,
frwiki:30238,frwiki,30238,N'hésitez_pas_!,4,Q3916099,core,overview,1,
frwiki:31603,frwiki,31603,Guerre_d'édition,4,Q4759272,core,iw_qid,0,
frwiki:31898,frwiki,31898,Blocage_en_écriture,4,Q175291,core,overview,1,
frwiki:33795,frwiki,33795,Résolution_de_conflit,4,Q4654667,core,iw_qid,0,
frwiki:40584,frwiki,40584,Conventions_d'utilisation_des_images,4,Q6618850,core,overview,1,
frwiki:44680,frwiki,44680,Conventions_bibliographiques,4,Q8615711,core,overview,1,
frwiki:44705,frwiki,44705,Conventions_filmographiques,4,Q12486883,core,overview,1,
frwiki:45576,frwiki,45576,Citez_vos_sources,4,Q642335,core,overview,1,
frwiki:52219,frwiki,52219,Conventions_de_plan,4,Q4663958,core,overview,1,
frwiki:53284,frwiki,53284,Ne_mordez_pas_les_nouveaux,4,Q4657367,core,overview,1,
frwiki:64708,frwiki,64708,Sondage,4,Q14339449,core,iw_qid,0,
frwiki:68219,frwiki,68219,Principes_fondateurs,4,Q4656249,core,overview,1,
frwiki:80473,frwiki,80473,Liste_des_portails,4,Q14605771,core,iw_qid,0,
frwiki:94174,frwiki,94174,Avertissements_généraux,4,Q4980478,core,iw_qid,0,
frwiki:97183,frwiki,97183,Faux-nez,4,Q4131621,core,overview,1,
frwiki:112392,frwiki,112392,Nom_d'utilisateur,4,Q4664077,core,iw_qid,0,
frwiki:126275,frwiki,126275,Liens_internes,4,Q5622835,core,overview,1,
frwiki:150164,frwiki,150164,Mise_en_garde_médicale,4,Q10640396,core,iw_qid,0,
frwiki:190286,frwiki,190286,Bureaucrate,4,Q4048515,core,overview,1,
frwiki:190456,frwiki,190456,Comité_d'arbitrage/Règlement,4,Q4616152,core,iw_qid,0,
frwiki:193235,frwiki,193235,Débat_d'admissibilité/Aide,4,Q5009984,core,iw_qid,0,
frwiki:210690,frwiki,210690,Pas_d'attaque_personnelle,4,Q4654725,core,overview,1,
frwiki:219254,frwiki,219254,Pas_de_menace_de_poursuites_judiciaires,4,Q4654415,core,iw_qid,0,
frwiki:244969,frwiki,244969,Ne_pas_désorganiser_Wikipédia_pour_une_argumentation_personnelle,4,Q4657775,core,overview,1,
frwiki:245421,frwiki,245421,Accessibilité,4,Q5525713,core,overview,1,
frwiki:247802,frwiki,247802,Internationalisation,4,Q32948358,core,overview,1,
frwiki:249358,frwiki,249358,Travail_inédit,4,Q4656524,core,overview,1,
frwiki:295204,frwiki,295204,Oracle,4,Q3907025,core,iw_qid,0,
frwiki:299439,frwiki,299439,Conventions_concernant_les_nombres,4,Q5525311,core,overview,1,
frwiki:328583,frwiki,328583,Citation,4,Q8613383,core,overview,1,
frwiki:382409,frwiki,382409,Candidature_au_statut_d'administrateur,4,Q4048254,core,iw_qid,0,
frwiki:423144,frwiki,423144,Transcription_du_japonais,4,Q14360534,core,overview,1,
frwiki:446946,frwiki,446946,Vérificateur_d'utilisateurs,4,Q4049038,core,overview,1,
frwiki:449367,frwiki,449367,L'article_parfait,4,Q10635892,core,iw_qid,0,
frwiki:456669,frwiki,456669,Boîte_utilisateur,4,Q4657797,core,iw_qid,0,
frwiki:474373,frwiki,474373,"Notoriété_des_entreprises,_sociétés_et_produits",4,Q7906941,core,overview,1,
frwiki:545530,frwiki,545530,Termes_à_utiliser_avec_précaution,4,Q4663975,core,iw_qid,0,
frwiki:563208,frwiki,563208,Vérifiabilité,4,Q79951,core,overview,1,
frwiki:563630,frwiki,563630,Wikipédia_est_une_encyclopédie,4,Q3597416,core,overview,1,
frwiki:576402,frwiki,576402,Transcription_du_chinois,4,Q4657213,core,overview,1,
frwiki:582012,frwiki,582012,Théorie_controversée,4,Q9276887,core,iw_qid,0,
frwiki:599940,frwiki,599940,Notoriété_de_la_musique,4,Q4663944,core,overview,1,
frwiki:600152,frwiki,600152,Notoriété_des_œuvres_de_fiction,4,Q7693809,core,overview,1,
frwiki:633009,frwiki,633009,Notoriété_des_nombres,4,Q6447825,core,iw_qid,0,
frwiki:676865,frwiki,676865,Signez_vos_messages,4,Q4663253,core,iw_qid,0,
frwiki:744162,frwiki,744162,Appel_à_commentaires,4,Q4654740,core,iw_qid,0,
frwiki:772964,frwiki,772964,Équipe_bénévole_de_réponse_aux_courriels,4,Q4063423,core,iw_qid,0,
frwiki:794104,frwiki,794104,Sources_de_presse,4,Q11396750,core,overview,1,
frwiki:817077,frwiki,817077,Règle_des_trois_révocations,4,Q4656567,core,overview,1,
frwiki:843501,frwiki,843501,Interprétation_créative_des_règles,4,Q4656211,core,overview,1,
frwiki:966961,frwiki,966961,Notoriété_des_sites_web,4,Q4663933,core,overview,1,
frwiki:1031576,frwiki,1031576,Dates,4,,core,overview,1,
frwiki:1076339,frwiki,1076339,Supposez_la_bonne_foi,4,Q4663356,core,overview,1,
frwiki:1088289,frwiki,1088289,Discuter_au_lieu_de_voter,4,Q10968383,core,overview,1,
frwiki:1127890,frwiki,1127890,Conventions_sur_les_catégories,4,Q4167836,core,overview,1,
frwiki:1139490,frwiki,1139490,Notoriété_des_fanzines,4,,core,overview,1,
frwiki:1150441,frwiki,1150441,Commentez_vos_modifications,4,,core,overview,1,
frwiki:1174428,frwiki,1174428,Notoriété_dans_le_domaine_de_la_pornographie,4,Q20971276,core,overview,1,
frwiki:1200751,frwiki,1200751,Notoriété_des_jeux_de_société,4,,core,overview,1,
frwiki:1208063,frwiki,1208063,Aucune_chance,4,Q13219453,core,overview,1,
frwiki:1212305,frwiki,1212305,Conventions_sur_les_œuvres_de_fiction,4,Q11293678,core,iw_qid,0,
frwiki:1229252,frwiki,1229252,Articles_consacrés_à_la_pornographie,4,,core,overview,1,
frwiki:1260467,frwiki,1260467,Autobiographie,4,Q4657322,core,overview,1,
frwiki:1281252,frwiki,1281252,Éviter_les_superlatifs,4,Q11774040,core,iw_qid,0,
frwiki:1298993,frwiki,1298993,Résumé_introductif,4,Q10966628,core,overview,1,
frwiki:1380491,frwiki,1380491,Discussion,4,Q5641607,core,iw_qid,0,
frwiki:1383130,frwiki,1383130,Dévoile_l'intrigue_du_récit,4,Q5525169,core,overview,1,
frwiki:1479580,frwiki,1479580,Contenus_de_qualité/Règles,4,Q5525127,core,iw_qid,0,
frwiki:1525631,frwiki,1525631,Notoriété_des_personnalités_politiques,4,Q50377668,core,overview,1,
frwiki:1535408,frwiki,1535408,Liste,4,Q13406463,core,iw_qid,0,
frwiki:1563381,frwiki,1563381,Notoriété_des_sportifs,4,Q11889803,core,overview,1,
frwiki:1637868,frwiki,1637868,Style_encyclopédique,4,Q4657608,core,overview,1,
frwiki:1879317,frwiki,1879317,Modèles_à_haut_risque,4,Q11774053,core,iw_qid,0,
frwiki:1971374,frwiki,1971374,Conventions_concernant_les_titres_d'entreprises,4,Q13055351,core,iw_qid,0,
frwiki:2128668,frwiki,2128668,Consensus,4,Q4654351,core,overview,1,
frwiki:2463476,frwiki,2463476,Masqueur_de_modifications,4,Q4048674,core,iw_qid,0,
frwiki:2497751,frwiki,2497751,Biographie_de_personne_vivante,4,Q4663389,core,overview,1,
frwiki:2675945,frwiki,2675945,Notoriété_dans_le_football,4,Q13311330,core,overview,1,
frwiki:2754203,frwiki,2754203,Contenu_choquant,4,Q10955086,core,overview,1,
frwiki:2818753,frwiki,2818753,Liens_vers_les_portails,4,,core,overview,1,
frwiki:3011312,frwiki,3011312,Projets_frères,4,Q10823887,core,iw_qid,0,
frwiki:3059580,frwiki,3059580,Mise_en_forme_des_images,4,,core,overview,1,
frwiki:3110030,frwiki,3110030,Bannissement,4,Q6140266,core,iw_qid,0,
frwiki:3111462,frwiki,3111462,Conventions_sur_les_titres_d'œuvres_de_musique_classique,4,,core,overview,1,
frwiki:3276944,frwiki,3276944,Essai,4,Q15214930,core,overview,1,
frwiki:3295092,frwiki,3295092,Collusion,4,Q10993741,core,overview,1,
frwiki:3429783,frwiki,3429783,Anthropocentrisme,4,,core,overview,1,
frwiki:3470413,frwiki,3470413,Sections_anecdotiques,4,Q5525012,core,iw_qid,0,
frwiki:3546272,frwiki,3546272,Administrateur/Problème,4,Q10818031,core,iw_qid,0,
frwiki:3749305,frwiki,3749305,AbuseFilter,4,Q4582485,core,overview,1,
frwiki:3818226,frwiki,3818226,Exemption_de_blocage_d'IP,4,Q4048709,core,iw_qid,0,
frwiki:3961561,frwiki,3961561,Notoriété_des_arts_visuels,4,,core,overview,1,
frwiki:4021904,frwiki,4021904,Conventions_sur_les_titres_de_personnages_de_la_mythologie_grecque,4,,core,overview,1,
frwiki:4058357,frwiki,4058357,Appropriation_d'un_article,4,Q4663994,core,iw_qid,0,
frwiki:4120943,frwiki,4120943,Guide_pratique,4,,core,overview,1,
frwiki:4135792,frwiki,4135792,Créateur_de_comptes,4,Q4048772,core,overview,1,
frwiki:4225638,frwiki,4225638,Démarchage,4,Q13365390,core,iw_qid,0,
frwiki:4573071,frwiki,4573071,Modificateur_de_filtre_anti-erreur,4,Q13422647,core,iw_qid,0,
frwiki:4647635,frwiki,4647635,Ne_jouez_pas_avec_les_règles,4,Q8917381,core,overview,1,
frwiki:4683645,frwiki,4683645,Requête_aux_administrateurs,4,Q3907246,core,iw_qid,0,
frwiki:4794682,frwiki,4794682,Convention_sur_les_glossaires,4,Q103326994,core,iw_qid,0,
frwiki:4954983,frwiki,4954983,Scission_de_contenu,4,Q10957687,core,overview,1,
frwiki:5168054,frwiki,5168054,Variantes_régionales_du_français,4,Q23901124,core,wikidata,1,
frwiki:5621661,frwiki,5621661,Principe_de_moindre_surprise,4,,core,overview,1,
frwiki:5743336,frwiki,5743336,Sources_fiables,4,Q4663914,core,iw_qid,0,
frwiki:5876682,frwiki,5876682,Contestation_du_statut_d'administrateur,4,Q13382106,core,overview,1,
frwiki:6383381,frwiki,6383381,Parrainage,4,Q3919128,core,iw_qid,0,
frwiki:6452080,frwiki,6452080,Critères_de_suppression_immédiate,4,Q4664109,core,overview,1,
frwiki:6484846,frwiki,6484846,Notoriété,4,Q4657574,core,overview,1,
frwiki:6523259,frwiki,6523259,Notoriété_des_personnes,4,Q4663321,core,iw_qid,0,
frwiki:6583969,frwiki,6583969,Demande_de_purge_d'historique,4,Q4656800,core,iw_qid,0,
frwiki:6627204,frwiki,6627204,Conventions_de_style_(articles_sur_des_sujets_médicaux),4,Q13542643,core,iw_qid,0,
frwiki:6648542,frwiki,6648542,Nouveau_départ,4,Q12126916,core,iw_qid,0,
frwiki:6690998,frwiki,6690998,Importance_disproportionnée,4,Q12142269,core,overview,1,
frwiki:6833534,frwiki,6833534,Exactitude_et_vérité,4,Q15116158,core,overview,1,
frwiki:6835664,frwiki,6835664,Notoriété_des_événements,4,Q7236489,core,iw_qid,0,
frwiki:6842581,frwiki,6842581,Critères_spécifiques_de_notoriété,4,Q15072140,core,overview,1,
frwiki:6985763,frwiki,6985763,Harcèlement,4,Q10971677,core,overview,1,
frwiki:7030666,frwiki,7030666,Gardez_votre_calme,4,Q11152513,core,iw_qid,0,
frwiki:7142284,frwiki,7142284,Diffamation,4,Q4663273,core,iw_qid,0,
frwiki:7180539,frwiki,7180539,Règles_et_recommandations/Comparatif,4,,core,overview,1,
frwiki:7289658,frwiki,7289658,Débat_d'admissibilité,4,Q22897,core,iw_qid,0,
frwiki:7289693,frwiki,7289693,Demande_de_restauration_de_page,4,Q13429672,core,iw_qid,0,
frwiki:7453733,frwiki,7453733,Semi-protection,4,Q8988847,core,overview,1,
frwiki:7464170,frwiki,7464170,Critère_des_deux_ans,4,,core,overview,1,
frwiki:7739743,frwiki,7739743,Que_faire_en_cas_d'urgence_?,4,Q13627492,core,iw_qid,0,
frwiki:8010871,frwiki,8010871,Ne_vous_moquez_pas_du_monde_!,4,Q11116310,core,overview,1,
frwiki:8208406,frwiki,8208406,Le_salon_de_médiation,4,Q4654366,core,iw_qid,0,
frwiki:8419303,frwiki,8419303,Contributions_rémunérées,4,Q20859299,core,overview,1,
frwiki:8605576,frwiki,8605576,Restriction_thématique,4,Q118118434,core,overview,1,
frwiki:9832508,frwiki,9832508,Révocateur,4,Q5148465,core,overview,1,
frwiki:9919824,frwiki,9919824,Semi-protection_étendue,4,Q42533951,core,iw_qid,0,
frwiki:10012699,frwiki,10012699,Contributions_perturbatrices,4,Q13409276,core,iw_qid,0,
frwiki:10396817,frwiki,10396817,Utilisation_de_données_Wikidata_dans_les_articles,4,,core,overview,1,
frwiki:10490430,frwiki,10490430,Notoriété_des_lieux_géographiques,4,Q11099031,core,iw_qid,0,
frwiki:10638915,frwiki,10638915,Ne_créez_pas_de_canulars,4,Q10977489,core,iw_qid,0,
frwiki:10895605,frwiki,10895605,Respect_de_l'obligation_de_transparence_à_vérifier/En_cours,4,Q18147721,core,iw_qid,0,
frwiki:11010234,frwiki,11010234,Nom_d'utilisateur_connu,4,Q67203097,core,overview,1,
frwiki:11877987,frwiki,11877987,Administrateur_d'interface,4,Q55386965,core,overview,1,
frwiki:12036840,frwiki,12036840,Contestation_du_statut_de_bureaucrate,4,,core,overview,1,
frwiki:12283607,frwiki,12283607,Niveaux_de_protection,4,Q4616470,core,iw_qid,0,
frwiki:12441358,frwiki,12441358,Actions_de_modération_de_la_fondation_Wikimédia,4,Q11098188,core,iw_qid,0,
frwiki:12581226,frwiki,12581226,Classement_musical,4,Q15868761,core,iw_qid,0,
frwiki:13939216,frwiki,13939216,Romanisation_de_l'ukrainien,4,Q15945171,core,iw_qid,0,
frwiki:14517641,frwiki,14517641,Pas_de_proxy_ouvert,4,Q4656540,core,iw_qid,0,
frwiki:14921686,frwiki,14921686,Trollage,4,Q5009903,core,iw_qid,0,
frwiki:15736312,frwiki,15736312,Règles_concernant_les_modifications,4,Q8302842,core,iw_qid,0,
frwiki:15788780,frwiki,15788780,Conflit_d'intérêts,4,Q4663309,core,overview,1,
frwiki:16743683,frwiki,16743683,Intelligence_artificielle_générative,4,Q119702818,core,overview,1,
frwiki:16820740,frwiki,16820740,Conventions_sur_les_images,4,Q16745099,core,iw_qid,0,
frwiki:16837148,frwiki,16837148,Visualisateur_d'IP_des_comptes_temporaires,4,Q130323657,core,iw_qid,0,
frwiki:16856294,frwiki,16856294,Compte_temporaire,4,Q130641723,core,iw_qid,0,
eswiki:310,eswiki,310,Bienvenidos,4,Q8990577,core,overview,1,
eswiki:1629,eswiki,1629,Lo_que_Wikipedia_no_es,4,Q4345841,core,overview,1,
eswiki:2131,eswiki,2131,Políticas_y_convenciones,4,Q4656150,core,overview,1,
eswiki:2411,eswiki,2411,Punto_de_vista_neutral,4,Q4656487,core,overview,1,
eswiki:2955,eswiki,2955,Wikipedia_no_es_un_diccionario,4,Q11012189,core,iw_qid,0,
eswiki:3451,eswiki,3451,Derechos_de_autor,4,Q4375196,core,overview,1,
eswiki:5528,eswiki,5528,Esbozo,4,Q4663261,core,overview,1,
eswiki:6504,eswiki,6504,Consultas,4,Q3907025,core,iw_qid,0,
eswiki:6706,eswiki,6706,Revelación_de_la_trama,4,Q5525169,core,iw_qid,0,
eswiki:9804,eswiki,9804,Fusiones,4,Q4664090,core,iw_qid,0,
eswiki:11421,eswiki,11421,Páginas_sospechosas_de_no_neutralidad,4,Q6635285,core,iw_qid,0,
eswiki:21764,eswiki,21764,Convenciones_de_títulos,4,Q3186256,core,overview,1,
eswiki:25767,eswiki,25767,Aviso_médico,4,Q10640396,core,iw_qid,0,
eswiki:25768,eswiki,25768,Manual_de_estilo/Páginas_de_desambiguación,4,Q8783229,core,overview,1,
eswiki:29243,eswiki,29243,Veracidad_discutida,4,Q5617729,core,iw_qid,0,
eswiki:34054,eswiki,34054,Etiqueta,4,Q3621820,core,overview,1,
eswiki:37759,eswiki,37759,Burócratas,4,Q4048515,core,overview,1,
eswiki:39429,eswiki,39429,Política_de_uso_de_imágenes,4,Q6618850,core,overview,1,
eswiki:40326,eswiki,40326,Votaciones,4,Q4657677,core,overview,1,
eswiki:41297,eswiki,41297,Autorizaciones,4,Q8689485,core,overview,1,
eswiki:46826,eswiki,46826,Candidaturas_a_bibliotecario,4,Q4048254,core,overview,1,
eswiki:49395,eswiki,49395,Política_de_protección,4,Q4616470,core,iw_qid,0,
eswiki:97411,eswiki,97411,Vandalismo,4,Q4664011,core,overview,1,
eswiki:115446,eswiki,115446,Restricciones_técnicas_en_títulos,4,Q10416758,core,iw_qid,0,
eswiki:118232,eswiki,118232,Estructura_de_un_artículo,4,Q4663958,core,overview,1,
eswiki:118624,eswiki,118624,Portal,4,Q4663903,core,iw_qid,0,
eswiki:126885,eswiki,126885,No_morder_a_los_novatos,4,Q4657367,core,overview,1,
eswiki:127485,eswiki,127485,Traducciones,4,Q3361708,core,iw_qid,0,
eswiki:129874,eswiki,129874,Nombres_de_usuario,4,Q4664077,core,iw_qid,0,
eswiki:143339,eswiki,143339,Páginas_de_autopromoción,4,Q19363280,core,overview,1,
eswiki:149168,eswiki,149168,Topónimos_de_España,4,Q13308622,core,iw_qid,0,
eswiki:164680,eswiki,164680,Presume_buena_fe,4,Q4663356,core,overview,1,
eswiki:164682,eswiki,164682,Wikipedia_no_es_una_fuente_primaria,4,Q4656524,core,overview,1,
eswiki:164691,eswiki,164691,Cómo_mantenerte_calmado_en_un_conflicto,4,Q11152513,core,overview,1,
eswiki:183294,eswiki,183294,¿Tú_o_usted?,4,,core,overview,1,
eswiki:184009,eswiki,184009,Autobiografía,4,Q4657322,core,iw_qid,0,
eswiki:184404,eswiki,184404,Artículos_sin_relevancia_aparente,4,Q4657574,core,overview,1,
eswiki:195220,eswiki,195220,Enlaces_externos,4,Q4657623,core,overview,1,
eswiki:204964,eswiki,204964,Guerra_de_ediciones,4,Q4759272,core,overview,1,
eswiki:205141,eswiki,205141,No_sabotees_Wikipedia_para_respaldar_tus_argumentos,4,Q4657775,core,overview,1,
eswiki:221543,eswiki,221543,Verificabilidad,4,Q79951,core,overview,1,
eswiki:237284,eswiki,237284,Política_de_privacidad,4,Q4994089,core,iw_qid,0,
eswiki:252878,eswiki,252878,Semiprotección_de_páginas,4,Q8988847,core,iw_qid,0,
eswiki:256042,eswiki,256042,Manual_de_estilo/Artículos_relacionados_con_Japón,4,Q14360534,core,iw_qid,0,
eswiki:266806,eswiki,266806,Página_de_usuario,4,Q4592334,core,overview,1,
eswiki:268817,eswiki,268817,Regla_de_las_tres_reversiones,4,Q4656567,core,iw_qid,0,
eswiki:309484,eswiki,309484,Etiquetas_de_usuario,4,Q4657797,core,iw_qid,0,
eswiki:316672,eswiki,316672,Los_cinco_pilares,4,Q4656249,core,overview,1,
eswiki:333748,eswiki,333748,Ignora_las_normas,4,Q4656211,core,overview,1,
eswiki:334495,eswiki,334495,Usa_el_sentido_común,4,Q10987695,core,overview,1,
eswiki:367700,eswiki,367700,Civismo,4,Q4654593,core,overview,1,
eswiki:368964,eswiki,368964,No_hagas_ataques_personales,4,Q4654725,core,overview,1,
eswiki:371039,eswiki,371039,Spam,4,Q8915865,core,overview,1,
eswiki:372191,eswiki,372191,Propuesta_de_política_de_bloqueo,4,Q175291,core,overview,1,
eswiki:375493,eswiki,375493,Bibliotecarios,4,Q4039395,core,overview,1,
eswiki:379746,eswiki,379746,Tamaño_de_los_artículos,4,Q4657380,core,iw_qid,0,
eswiki:384003,eswiki,384003,Propuesta_de_política_de_suspensión,4,Q6140266,core,iw_qid,0,
eswiki:448018,eswiki,448018,Checkusers,4,Q4049038,core,iw_qid,0,
eswiki:474250,eswiki,474250,Texto_de_la_Licencia_de_documentación_libre_de_GNU,4,Q5829664,core,iw_qid,0,
eswiki:515303,eswiki,515303,Café/Archivo/Ayuda/Actual,4,Q4026300,core,overview,1,
eswiki:515457,eswiki,515457,Café/Archivo/Políticas/Actual,4,Q3178474,core,overview,1,
eswiki:573133,eswiki,573133,La_enciclopedia_libre,4,Q11022438,core,overview,1,
eswiki:590336,eswiki,590336,Qué_es_un_artículo_bueno,4,Q8978473,core,overview,1,
eswiki:606168,eswiki,606168,Criterios_para_el_borrado_rápido,4,Q4664109,core,overview,1,
eswiki:623205,eswiki,623205,Sé_valiente_al_editar_páginas,4,Q3916099,core,overview,1,
eswiki:634214,eswiki,634214,Usuarios_títeres,4,Q4131621,core,overview,1,
eswiki:659395,eswiki,659395,Evita_juicios_de_valor,4,Q11774040,core,iw_qid,0,
eswiki:677538,eswiki,677538,Programa_de_tutoría,4,Q3919128,core,overview,1,
eswiki:714870,eswiki,714870,Café/Archivo/Propuestas/Actual,4,Q5854231,core,overview,1,
eswiki:832077,eswiki,832077,Propuestas_de_borrado,4,Q10964165,core,iw_qid,0,
eswiki:838359,eswiki,838359,Encuestas,4,Q14339449,core,overview,1,
eswiki:864987,eswiki,864987,Consultas_de_borrado_mediante_argumentación,4,Q22897,core,iw_qid,0,
eswiki:883571,eswiki,883571,Guía_de_borrado_para_los_bibliotecarios,4,Q13417617,core,iw_qid,0,
eswiki:913371,eswiki,913371,Convenciones_de_nombres_(buques),4,Q16028026,core,iw_qid,0,
eswiki:945324,eswiki,945324,Manual_de_estilo/Abreviaturas,4,Q12126069,core,iw_qid,0,
eswiki:994257,eswiki,994257,Ni_una_en_un_millón,4,Q13219453,core,iw_qid,0,
eswiki:1000711,eswiki,1000711,Qué_es_un_artículo_destacado,4,Q5525127,core,overview,1,
eswiki:1005008,eswiki,1005008,Manual_de_estilo,4,Q4994848,core,overview,1,
eswiki:1131750,eswiki,1131750,Palabras_a_evitar,4,Q4663975,core,iw_qid,0,
eswiki:1167880,eswiki,1167880,Biografías_de_personas_vivas,4,Q4663389,core,iw_qid,0,
eswiki:1188861,eswiki,1188861,Reutilización,4,Q11562401,core,iw_qid,0,
eswiki:1217959,eswiki,1217959,Consenso,4,Q4654351,core,iw_qid,0,
eswiki:1243874,eswiki,1243874,Categorización_de_personas,4,Q4656638,core,iw_qid,0,
eswiki:1251136,eswiki,1251136,Limitación_general_de_responsabilidad,4,Q4980478,core,iw_qid,0,
eswiki:1302469,eswiki,1302469,VRT,4,Q4063423,core,iw_qid,0,
eswiki:1381227,eswiki,1381227,Mantenimiento_rápido,4,Q9136557,core,iw_qid,0,
eswiki:1382481,eswiki,1382481,Proceso_de_borrado,4,Q11055873,core,overview,1,
eswiki:1407621,eswiki,1407621,Evita_las_autorreferencias,4,Q11888427,core,overview,1,
eswiki:1462797,eswiki,1462797,Propiedad_de_los_artículos,4,Q4663994,core,iw_qid,0,
eswiki:1551950,eswiki,1551950,Sobrecategorización,4,Q8646596,core,iw_qid,0,
eswiki:1728663,eswiki,1728663,Manual_de_estilo/Secciones_de_curiosidades,4,Q5525012,core,iw_qid,0,
eswiki:1779395,eswiki,1779395,Categorización,4,Q4167836,core,iw_qid,0,
eswiki:1859208,eswiki,1859208,Ficción,4,Q11293678,core,iw_qid,0,
eswiki:1865023,eswiki,1865023,Proselitismo,4,Q13365390,core,iw_qid,0,
eswiki:1882624,eswiki,1882624,Supresores,4,Q4048674,core,overview,1,
eswiki:1984840,eswiki,1984840,Fuentes_fiables,4,Q4663914,core,overview,1,
eswiki:2036109,eswiki,2036109,Sección_introductoria,4,Q10966628,core,iw_qid,0,
eswiki:2069776,eswiki,2069776,Sé_cruel,4,Q12198503,core,iw_qid,0,
